Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	469.00	1,299,239	0.0	1.0	4.5	92%	1	1	1
Repro Books on Demand	473.00	3,418	4.0	1.0085	4.5	93%	1	0	0
BOOK CENTRE	486.00	862	17.0	1.0362	4	81%	0	0	0
uRead-Store	614.00	25,138	145.0	1.3092	4.5	92%	1	0	0
Book Wise Darya Ganj	638.00	1,098	169.0	1.3603	4.5	89%	0	0	0
Crossword Bookstores Ltd	639.00	2,475	170.0	1.3625	4	74%	0	0	0
Goodread Bookstore	599.00	579	130.0	1.2772	5	97%	0	0	0
Comma365	646.00	2,242	177.0	1.3774	4.5	95%	0	0	0
Bookflow	719.10	3,100	250.1	1.5333	3.5	68%	0	0	0
Skycart	655.00	479	186.0	1.3966	4.5	90%	0	0	0
Sunrise Book store	606.00	1,358	137.0	1.2921	3.5	61%	0	0	0
RSONS	664.00	481	195.0	1.4158	4.5	84%	0	0	0
HERITAGE PUBLISHERS	759.00	783	290.0	1.6183	4.5	94%	0	0	0
Books-a-zillion	799.00	89	330.0	1.7036	4	82%	0	0	0
Sunrise Book store	784.00	1,358	315.0	1.6716	3.5	61%	0	0	0
