Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	661.89	25,134	75.0	1.1278	4.5	92%	1	0	0
Amazing_Buy	661.89	17,786	75.0	1.1278	4.5	95%	1	0	1
Inetrade India	586.89	3,253	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	679.00	2,247	92.11	1.1569	2.5	34%	0	0	0
AskTech Books	610.00	2	23.11	1.0394	2.5	50%	0	0	0
Skycart	655.00	479	68.11	1.1161	4.5	90%	0	0	0
Sunrise Book store	606.00	1,357	19.11	1.0326	3.5	61%	0	0	0
HERITAGE PUBLISHERS	759.00	783	172.11	1.2933	4.5	94%	0	0	0
Browsers' Lounge	679.15	122	92.26	1.1572	4.5	96%	0	0	0
Venture360	759.00	25	172.11	1.2933	3	52%	0	0	0
MEETA BOOKS	719.00	47	132.11	1.2251	2.5	36%	0	0	0
Books Cloud	720.00	1	133.11	1.2268	1	0%	0	0	0
Suraj Trading - Express Delivery	799.00	48	212.11	1.3614	3	53%	0	0	0
A to Z Book House	799.00	1,275	212.11	1.3614	3	46%	0	0	0
DARPAN	799.00	33	212.11	1.3614	4.5	85%	0	0	0
Bookswagon	1753.00	6,382	1166.11	2.9869	4	70%	0	0	0
Bookswagon	1874.00	6,382	1287.11	3.1931	4	70%	0	0	0
B2A UK	1931.00	6,928	1344.11	3.2902	4.5	83%	0	0	0
JustBuyBooks	2465.00	26	1878.11	4.2001	3.5	69%	0	0	0
etohfa	3709.00	23	3122.11	6.3198	5	100%	0	0	0
Sunrise Book store	1748.00	1,357	1161.11	2.9784	3.5	61%	0	0	0
Sunrise Book store	1782.00	1,357	1195.11	3.0363	3.5	61%	0	0	0
Bookswagon	1971.00	6,382	1384.11	3.3584	4	70%	0	0	0
Bookswagon	1994.00	6,382	1407.11	3.3976	4	70%	0	0	0
Sunrise Book store	1910.00	1,357	1323.11	3.2544	3.5	61%	0	0	0
