Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
The readers	510.00		0.0	1.0			1	0	0
Repro Books-On-Demand	519.00	8,431	9.0	1.0176	4.5	94%	1	0	1
Yashoda Jagannath Books & Gifts	599.00	25	89.0	1.1745	4.5	88%	0	0	0
Vintage Book Shop	600.00	15	90.0	1.1765	4	73%	0	0	0
Best Price_	850.00	224	340.0	1.6667	4	82%	0	0	0
CB-India	750.00	3,033	240.0	1.4706	4.5	95%	0	0	0
Universal Books House	999.00	1	489.0	1.9588	5	100%	0	0	0
Bookswagon	2123.00	6,390	1613.0	4.1627	4	70%	0	0	0
Peacockbooks	2111.00	2,803	1601.0	4.1392	4.5	92%	0	0	0
B2A UK	2368.00	6,928	1858.0	4.6431	4.5	83%	0	0	0
Atlantic Publishers and Distributors	2523.00	14,542	2013.0	4.9471	4.5	94%	0	0	0
Peacockbooks	2482.00	2,803	1972.0	4.8667	4.5	92%	0	0	0
Bookswagon	2684.00	6,390	2174.0	5.2627	4	70%	0	0	0
