Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Yuvika Books House	636.00	13	33.0	1.0547	4.5	85%	0	0	0
Cloudtail India	667.00	1,299,235	64.0	1.1061	4.5	92%	1	1	1
QUALITYBOOKS INDIA	699.00	50	96.0	1.1592	4.5	94%	0	0	0
Manila Books Services	603.00	13	0.0	1.0	4.5	92%	0	0	0
uRead-Store	809.00	25,136	206.0	1.3416	4.5	92%	1	0	0
ReaderBooks	726.00	441	123.0	1.204	4	72%	0	0	0
Comma365	806.00	2,242	203.0	1.3367	4.5	95%	0	0	0
anubhav books	849.00	5	246.0	1.408	4	60%	0	0	0
Inetrade India	778.65	3,253	175.65	1.2913	4	75%	0	0	0
Rama BOOKS	738.36	6	135.36	1.2245	3.5	67%	0	0	0
O_Store	720.78	593	117.78	1.1953	4.5	87%	0	0	0
MK BOOKS INDIA	879.00	2,247	276.0	1.4577	2.5	34%	0	0	0
Sunrise Book store	736.00	1,358	133.0	1.2206	3.5	61%	0	0	0
Darth Vader	784.00	61	181.0	1.3002	4	77%	0	0	0
AksharAA	817.00	402	214.0	1.3549	4.5	88%	0	0	0
Kushii Radiance Bookshop	792.00	63	189.0	1.3134	4.5	84%	0	0	0
BooksRaja	787.00	171	184.0	1.3051	4.5	85%	0	0	0
V5MARK	799.00	8	196.0	1.325	4	75%	0	0	0
radhika A communication	835.00	29	232.0	1.3847	4	77%	0	0	0
BOOK CENTRE	870.00	862	267.0	1.4428	4	81%	0	0	0
Sunrise Book store	756.00	1,358	153.0	1.2537	3.5	61%	0	0	0
BooksRaja	787.00	171	184.0	1.3051	4.5	85%	0	0	0
Books-a-zillion	879.00	89	276.0	1.4577	4	82%	0	0	0
Booksmandi	879.00	2,531	276.0	1.4577	4.5	89%	0	0	0
Books Cloud	920.00	1	317.0	1.5257	1	0%	0	0	0
SAI BOOKS	870.00	181	267.0	1.4428	3	46%	0	0	0
Ebookstore	1112.00	522	509.0	1.8441	4.5	85%	0	0	0
Book eHub	1167.00	32	564.0	1.9353	4	72%	0	0	0
ASIAN TREASURES	1188.00	18	585.0	1.9701	4.5	94%	0	0	0
Speedy_Books	1338.00	490	735.0	2.2189	4.5	81%	0	0	0
Sunrise Book store	756.00	1,358	153.0	1.2537	3.5	61%	0	0	0
Sunrise Book store	807.00	1,358	204.0	1.3383	3.5	61%	0	0	0
Books-a-zillion	879.00	89	276.0	1.4577	4	82%	0	0	0
