Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	355.00	6,596	0.0	1.0	4.5	85%	0	0	0
Cloudtail India	550.00	1,299,225	195.0	1.5493	4.5	92%	1	1	1
uRead-Store	550.00	25,135	195.0	1.5493	4.5	92%	1	0	0
Inetrade India	521.48	3,253	166.48	1.469	4	75%	0	0	0
Bookswale Hyderabad	500.00	78	145.0	1.4085	3	43%	0	0	0
FOUNTAINHEAD	500.00	98	145.0	1.4085	4.5	91%	0	0	0
Sri Ganesha Books	503.00	382	148.0	1.4169	4	82%	0	0	0
Goodread Bookstore	510.00	579	155.0	1.4366	5	97%	0	0	0
A Mind's Bookstore	510.00	1,409	155.0	1.4366	4.5	89%	0	0	0
The Bookhive	559.20	43	204.2	1.5752	4	80%	0	0	0
Okhla Book Distributor	510.00	59	155.0	1.4366	4.5	95%	0	0	0
Comma365	608.00	2,242	253.0	1.7127	4.5	95%	0	0	0
Book Wise Darya Ganj	649.00	1,098	294.0	1.8282	4.5	89%	0	0	0
BookAdda	608.00	365	253.0	1.7127	3	47%	0	0	0
Booksmandi	560.00	2,531	205.0	1.5775	4.5	89%	0	0	0
Payal Books	599.00	657	244.0	1.6873	3	51%	0	0	0
S R int Store	531.24		176.24	1.4965			0	0	0
Kushii Radiance Bookshop	595.00	63	240.0	1.6761	4.5	84%	0	0	0
BW ENTERPRISES	539.00	44	184.0	1.5183	4	79%	0	0	0
Browsers' Lounge	666.00	122	311.0	1.8761	4.5	96%	0	0	0
A to Z Book House	699.00	1,275	344.0	1.969	3	46%	0	0	0
SAI BOOKS	692.00	181	337.0	1.9493	3	46%	0	0	0
Bookswagon	926.00	6,382	571.0	2.6085	4	70%	0	0	0
Atlantic Publishers and Distributors	1010.00	14,538	655.0	2.8451	4.5	94%	0	0	0
Peacockbooks	1083.00	2,801	728.0	3.0507	4.5	92%	0	0	0
Bookswagon	1210.00	6,382	855.0	3.4085	4	70%	0	0	0
Sunrise Book store	1191.00	1,358	836.0	3.3549	3.5	61%	0	0	0
MK BOOKS INDIA	1372.00	2,247	1017.0	3.8648	2.5	34%	0	0	0
B2A UK	1471.00	6,928	1116.0	4.1437	4.5	83%	0	0	0
etohfa	3370.00	23	3015.0	9.493	5	100%	0	0	0
Bookswagon	1211.00	6,382	856.0	3.4113	4	70%	0	0	0
