Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	273.00	25,127	0.0	1.0	4.5	92%	1	0	1
ReadAhead	449.00	213	176.0	1.6447	4	79%	0	0	0
aspire india	399.00	331	126.0	1.4615	4	73%	0	0	0
Amazing_Buy	507.00	17,781	234.0	1.8571	4.5	95%	1	0	0
Bookflow	539.10	3,100	266.1	1.9747	3.5	67%	0	0	0
Comma365	505.00	2,242	232.0	1.8498	4.5	95%	0	0	0
HERITAGE PUBLISHERS	569.00	783	296.0	2.0842	4.5	94%	0	0	0
RSONS	498.00	481	225.0	1.8242	4.5	84%	0	0	0
Skycart	500.00	479	227.0	1.8315	4.5	90%	0	0	0
A to Z Book House	499.00	1,275	226.0	1.8278	3	46%	0	0	0
uRead-Store	273.00	25,127	0.0	1.0	4.5	92%	1	0	1
uRead-Store	345.07	25,127	72.07	1.264	4.5	92%	1	0	1
ReadAhead	539.00	213	266.0	1.9744	4	79%	0	0	0
