Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	349.00	1,544	10.1	1.0298	3.5	67%	0	0	0
Inetrade India	338.90	3,257	0.0	1.0	4	75%	0	0	0
R-our Book	374.00	1,305	35.1	1.1036	4	76%	0	0	0
MK BOOKS INDIA	424.00	2,249	85.1	1.2511	2.5	34%	0	0	0
Cloudtail India	427.00	1,299,311	88.1	1.26	4.5	92%	1	1	1
Bookflow	434.13	3,100	95.23	1.281	3.5	68%	0	0	0
A Mind's Bookstore	364.00	1,409	25.1	1.0741	4.5	89%	0	0	0
RSONS	369.00	481	30.1	1.0888	4.5	84%	0	0	0
AskTech Books	380.00	2	41.1	1.1213	2.5	50%	0	0	0
O_Store	364.27	593	25.37	1.0749	4.5	87%	0	0	0
Comma365	415.00	2,242	76.1	1.2246	4.5	95%	0	0	0
SBM Enterprises	369.26	48	30.36	1.0896	4	75%	0	0	0
Sunrise Book store	389.00	1,360	50.1	1.1478	3.5	61%	0	0	0
HERITAGE PUBLISHERS	474.00	783	135.1	1.3986	4.5	94%	0	0	0
The Bookhive	399.20	43	60.3	1.1779	4	80%	0	0	0
Suryan Books	399.00	39	60.1	1.1773	4.5	95%	0	0	0
BooksRaja	378.00	171	39.1	1.1154	4.5	85%	0	0	0
BW ENTERPRISES	385.00	44	46.1	1.136	4	79%	0	0	0
Skycart	409.00	479	70.1	1.2068	4.5	90%	0	0	0
Winmaarc	485.00	118	146.1	1.4311	3.5	68%	0	0	0
Buy Amazing Books	499.00	3,570	160.1	1.4724	3	52%	0	0	0
Buy24*7	499.00	19	160.1	1.4724	4.5	89%	0	0	0
Booksmandi	400.00	2,531	61.1	1.1803	4.5	89%	0	0	0
Resource book store	424.00	1	85.1	1.2511	5	100%	0	0	0
The Grand_Store	450.00	10	111.1	1.3278	3	50%	0	0	0
Abhinav Books Store	439.12	60	100.22	1.2957	3	53%	0	0	0
Kushii Radiance Bookshop	450.00	63	111.1	1.3278	4.5	84%	0	0	0
Browsers' Lounge	477.00	122	138.1	1.4075	4.5	96%	0	0	0
Books-a-zillion	449.10	89	110.2	1.3252	4	82%	0	0	0
A to Z Book House	499.00	1,276	160.1	1.4724	3	44%	0	0	0
Bookflow	449.10	3,100	110.2	1.3252	3.5	68%	0	0	0
The Bookhive	399.20	43	60.3	1.1779	4	80%	0	0	0
Ambe Books	533.38	2	194.48	1.5739	3	50%	0	0	0
Ginni Books	533.41	9	194.51	1.5739	4.5	89%	0	0	0
ROSHAN COLLECTION	562.92		224.02	1.661			0	0	0
SAI BOOKS	494.00	181	155.1	1.4577	3	46%	0	0	0
Atlantic Publishers and Distributors	1099.00	14,541	760.1	3.2428	4.5	94%	0	0	0
Peacockbooks	1150.00	2,801	811.1	3.3933	4.5	92%	0	0	0
Bookswagon	1256.00	6,386	917.1	3.7061	4	70%	0	0	0
B2A UK	1387.00	6,928	1048.1	4.0927	4.5	83%	0	0	0
BW ENTERPRISES	399.00	44	60.1	1.1773	4	79%	0	0	0
Abhinav Books Store	449.10	60	110.2	1.3252	3	53%	0	0	0
Books-a-zillion	449.10	89	110.2	1.3252	4	82%	0	0	0
Kushii Radiance Bookshop	475.00	63	136.1	1.4016	4.5	84%	0	0	0
Ambe Books	533.41	2	194.51	1.5739	3	50%	0	0	0
Ginni Books	533.48	9	194.58	1.5742	4.5	89%	0	0	0
SAI BOOKS	494.00	181	155.1	1.4577	3	46%	0	0	0
Bookswagon	1256.00	6,386	917.1	3.7061	4	70%	0	0	0
Sunrise Book store	1367.00	1,360	1028.1	4.0336	3.5	61%	0	0	0
Sunrise Book store	1218.00	1,360	879.1	3.594	3.5	61%	0	0	0
Sunrise Book store	1286.00	1,360	947.1	3.7946	3.5	61%	0	0	0
