Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	775.00	25,138	0.0	1.0	4.5	92%	1	0	1
Cloudtail India	775.00	1,299,257	0.0	1.0	4.5	92%	1	1	0
Bookswagon	889.00	6,385	114.0	1.1471	4	70%	0	0	0
Atlantic Publishers and Distributors	917.00	14,538	142.0	1.1832	4.5	94%	0	0	0
MK BOOKS INDIA	996.00	2,247	221.0	1.2852	2.5	34%	0	0	0
Bookswagon	947.00	6,385	172.0	1.2219	4	70%	0	0	0
Sunrise Book store	870.00	1,358	95.0	1.1226	3.5	61%	0	0	0
Fast Media 2	1568.15	6,005	793.15	2.0234	4	72%	0	0	0
D R	1669.00	12,169	894.0	2.1535	4	82%	0	0	0
etohfa	2260.00	23	1485.0	2.9161	5	100%	0	0	0
Sunrise Book store	1126.00	1,358	351.0	1.4529	3.5	61%	0	0	0
Sunrise Book store	1141.00	1,358	366.0	1.4723	3.5	61%	0	0	0
