Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	523.00	25,136	0.0	1.0	4.5	92%	1	0	1
Amazing_Buy	568.00	17,787	45.0	1.086	4.5	95%	1	0	0
aMuse	599.00	256	76.0	1.1453	4.5	86%	1	0	0
Mittal Books India	629.00	15,728	106.0	1.2027	4.5	95%	1	0	0
Crossword Bookstores Ltd	640.00	2,475	117.0	1.2237	4	74%	0	0	0
Bookflow	719.10	3,100	196.1	1.375	3.5	68%	0	0	0
Skycart	655.00	479	132.0	1.2524	4.5	90%	0	0	0
Sunrise Book store	606.00	1,358	83.0	1.1587	3.5	61%	0	0	0
HERITAGE PUBLISHERS	759.00	783	236.0	1.4512	4.5	94%	0	0	0
BOOK CENTRE	715.00	862	192.0	1.3671	4	81%	0	0	0
Bookflow	719.10	3,100	196.1	1.375	3.5	68%	0	0	0
Sunrise Book store	699.00	1,358	176.0	1.3365	3.5	61%	0	0	0
Books-a-zillion	719.10	89	196.1	1.375	4	82%	0	0	0
A to Z Book House	799.00	1,275	276.0	1.5277	3	46%	0	0	0
