Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SVBC	343.00	19	118.0	1.5244	5	100%	0	0	0
Geetha Enterprises, Bangalore	344.00	42	119.0	1.5289	4	76%	0	0	0
OLD IS GOLD BOOK'S	270.00	64	45.0	1.2	3	56%	0	0	0
universal academy	370.00	184	145.0	1.6444	3.5	65%	0	0	0
Somaiyas	225.00	51	0.0	1.0	4.5	96%	0	0	0
Infinity Books- Fast Delivery	375.00	171	150.0	1.6667	3.5	66%	0	0	0
NIZAM BOOKS	399.00	25	174.0	1.7733	4	76%	0	0	0
ST Books	340.00	16	115.0	1.5111	2	20%	0	0	0
STUDENT'S NEED	499.00	12	274.0	2.2178	3.5	67%	0	0	0
Cloudtail India	650.00	1,299,273	425.0	2.8889	4.5	92%	1	1	1
Mittal Books India	651.00	15,728	426.0	2.8933	4.5	95%	1	0	0
uRead-Store	683.00	25,145	458.0	3.0356	4.5	92%	1	0	0
ReaderBooks	617.00	442	392.0	2.7422	4	72%	0	0	0
Inetrade India	664.18	3,254	439.18	2.9519	4	75%	0	0	0
Sunrise Book store	625.00	1,359	400.0	2.7778	3.5	61%	0	0	0
Kushii Radiance Bookshop	657.00	63	432.0	2.92	4.5	84%	0	0	0
BooksRaja	666.00	171	441.0	2.96	4.5	85%	0	0	0
Srinivasa Grandhalay	750.00		525.0	3.3333			0	0	0
V5MARK	670.00	8	445.0	2.9778	4	75%	0	0	0
Books-a-zillion	729.00	89	504.0	3.24	4	82%	0	0	0
Sunrise Book store	642.00	1,359	417.0	2.8533	3.5	61%	0	0	0
Books-a-zillion	729.00	89	504.0	3.24	4	82%	0	0	0
Booksmandi	693.00	2,531	468.0	3.08	4.5	89%	0	0	0
SAI BOOKS	721.00	181	496.0	3.2044	3	46%	0	0	0
Ebookstore	979.00	522	754.0	4.3511	4.5	85%	0	0	0
Book eHub	1043.00	32	818.0	4.6356	4	72%	0	0	0
ASIAN TREASURES	1056.00	18	831.0	4.6933	4.5	94%	0	0	0
Speedy_Books	1134.00	490	909.0	5.04	4.5	81%	0	0	0
