Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	319.00	1,299,158	0.0	1.0	4.5	92%	1	1	1
Mittal Books India	500.00	15,728	181.0	1.5674	4.5	95%	1	0	0
uRead-Store	532.00	25,127	213.0	1.6677	4.5	92%	1	0	0
MK BOOKS INDIA	569.00	2,245	250.0	1.7837	2.5	34%	0	0	0
Inetrade India	498.48	3,249	179.48	1.5626	4	75%	0	0	0
Comma365	549.00	2,242	230.0	1.721	4.5	95%	0	0	0
Paramount Book Distributors	440.00	10	121.0	1.3793	3	50%	0	0	0
Rama BOOKS	477.96	6	158.96	1.4983	3.5	67%	0	0	0
O_Store	466.58	593	147.58	1.4626	4.5	87%	0	0	0
BooksRaja	539.00	171	220.0	1.6897	4.5	85%	0	0	0
radhika A communication	540.00	29	221.0	1.6928	4	78%	0	0	0
Sunrise Book store	517.00	1,356	198.0	1.6207	3.5	61%	0	0	0
Technical Book	448.00	53	129.0	1.4044	3.5	62%	0	0	0
V5MARK	531.00	8	212.0	1.6646	4	75%	0	0	0
Booksmandi	541.00	2,530	222.0	1.6959	4.5	89%	0	0	0
Ebookstore	669.00	522	350.0	2.0972	4.5	85%	0	0	0
BOOK CENTRE	581.00	862	262.0	1.8213	4	81%	0	0	0
Books-a-zillion	569.00	89	250.0	1.7837	4	82%	0	0	0
Books Cloud	610.00	1	291.0	1.9122	1	0%	0	0	0
ASIAN TREASURES	746.00	18	427.0	2.3386	4.5	94%	0	0	0
Technical Book	460.00	53	141.0	1.442	3.5	62%	0	0	0
SAI BOOKS	563.00	181	244.0	1.7649	3	46%	0	0	0
ALL INDIA BOOK STORE	699.00	9	380.0	2.1912	3.5	67%	0	0	0
Speedy_Books	882.00	489	563.0	2.7649	4.5	80%	0	0	0
Book eHub	911.00	32	592.0	2.8558	4	74%	0	0	0
