Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	258.00	1,299,183	0.0	1.0	4.5	92%	1	1	1
uRead-Store	258.00	25,132	0.0	1.0	4.5	92%	1	0	0
World500	267.00	3,254	9.0	1.0349	4	76%	0	0	0
Buy Amazing Books	271.00	3,547	13.0	1.0504	3	51%	0	0	0
Read factor	279.00	1,522	21.0	1.0814	3.5	67%	0	0	0
ApnaBazzar	295.00	49	37.0	1.1434	3.5	63%	0	0	0
Amazing_Buy	336.00	17,785	78.0	1.3023	4.5	95%	1	0	0
Inetrade India	261.07	3,252	3.07	1.0119	4	75%	0	0	0
R-our Book	299.00	1,304	41.0	1.1589	4	78%	0	0	0
Bookflow	347.13	3,100	89.13	1.3455	3.5	67%	0	0	0
BSK Book	359.00	159	101.0	1.3915	3.5	60%	0	0	0
Mumbai gift corner	364.00	718	106.0	1.4109	4.5	89%	0	0	0
Sri Ganesha Books	287.00	382	29.0	1.1124	4	82%	0	0	0
FOUNTAINHEAD	287.00	98	29.0	1.1124	4.5	91%	0	0	0
Readers INC	370.00	3	112.0	1.4341	5	100%	0	0	0
RSONS	295.00	481	37.0	1.1434	4.5	84%	0	0	0
A Mind's Bookstore	291.00	1,409	33.0	1.1279	4.5	89%	0	0	0
MONOBO BOOKS	291.00	117	33.0	1.1279	4.5	86%	0	0	0
Comma365	344.00	2,242	86.0	1.3333	4.5	95%	0	0	0
Randomindia	307.00	9	49.0	1.1899	3.5	67%	0	0	0
Royal500	387.00	878	129.0	1.5	4.5	92%	0	0	0
SBM Enterprises	299.25	48	41.25	1.1599	4	75%	0	0	0
Crossword Bookstores Ltd	320.00	2,475	62.0	1.2403	4	74%	0	0	0
The Bookhive	319.20	43	61.2	1.2372	4	80%	0	0	0
Suryan Books	319.00	39	61.0	1.2364	4.5	95%	0	0	0
fairdealenterprise	299.25	41	41.25	1.1599	2.5	34%	0	0	0
S B T books	371.00	113	113.0	1.438	4.5	88%	0	0	0
W S Retaill	368.00	34	110.0	1.4264	3.5	69%	0	0	0
GBD BOOKS	319.00	232	61.0	1.2364	4	68%	0	0	0
MK BOOKS INDIA	399.00	2,247	141.0	1.5465	2.5	34%	0	0	0
Buy24*7	399.00	19	141.0	1.5465	4.5	89%	0	0	0
BW ENTERPRISES	308.00	44	50.0	1.1938	4	79%	0	0	0
#BooksStore	335.00	6	77.0	1.2984	5	100%	0	0	0
ScribbleGraffito	327.18	29	69.18	1.2681	4.5	91%	0	0	0
V5MARK	302.00	8	44.0	1.1705	4	75%	0	0	0
Winmaarc	410.00	118	152.0	1.5891	3.5	68%	0	0	0
BooksRaja	312.00	171	54.0	1.2093	4.5	85%	0	0	0
Booknow	311.00	898	53.0	1.2054	4	80%	0	0	0
Resource book store	339.00	1	81.0	1.314	5	100%	0	0	0
Book store01	389.00	11	131.0	1.5078	3	45%	0	0	0
NS DISTRIBUTOR	365.00	7	107.0	1.4147	4	86%	0	0	0
CrossWord Books	371.00	116	113.0	1.438	5	95%	0	0	0
Suraj Trading - Express Delivery	324.00	48	66.0	1.2558	3	53%	0	0	0
MegaOnlineDeals	324.00	187	66.0	1.2558	4	79%	0	0	0
Abhinav Books Store	351.12	60	93.12	1.3609	3	54%	0	0	0
BOOKKR	399.00	5	141.0	1.5465	3.5	60%	0	0	0
BookInc	360.00	17	102.0	1.3953	4.5	94%	0	0	0
MEETA BOOKS	359.10	47	101.1	1.3919	2.5	36%	0	0	0
Shreeganesh16	369.00	27	111.0	1.4302	4.5	83%	0	0	0
BOOK CENTRE	356.00	862	98.0	1.3798	4	81%	0	0	0
DilliDukan	380.00	5	122.0	1.4729	5	100%	0	0	0
Kushii Radiance Bookshop	360.00	63	102.0	1.3953	4.5	84%	0	0	0
Browsers' Lounge	387.00	122	129.0	1.5	4.5	96%	0	0	0
The Grand_Store	410.00	10	152.0	1.5891	3	50%	0	0	0
Books-a-zillion	359.10	89	101.1	1.3919	4	82%	0	0	0
SPECTRAL	399.00	605	141.0	1.5465	4	71%	0	0	0
A to Z Book House	399.00	1,275	141.0	1.5465	3	46%	0	0	0
Ambe Books	447.23	2	189.23	1.7334	3	50%	0	0	0
Ginni Books	447.33	9	189.33	1.7338	4.5	89%	0	0	0
SAI BOOKS	395.00	181	137.0	1.531	3	46%	0	0	0
The Bookhive	319.20	43	61.2	1.2372	4	80%	0	0	0
W S Retaill	371.00	34	113.0	1.438	3.5	69%	0	0	0
Buy24*7	399.00	19	141.0	1.5465	4.5	89%	0	0	0
BW ENTERPRISES	319.00	44	61.0	1.2364	4	79%	0	0	0
Abhinav Books Store	359.10	60	101.1	1.3919	3	54%	0	0	0
BOOKKR	399.00	5	141.0	1.5465	3.5	60%	0	0	0
BookInc	360.00	17	102.0	1.3953	4.5	94%	0	0	0
Books-a-zillion	399.00	89	141.0	1.5465	4	82%	0	0	0
