Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	385.88	3,256	0.0	1.0	4	75%	0	0	0
uRead-Store	461.00	25,154	75.12	1.1947	4.5	92%	1	0	1
Atlantic Publishers and Distributors	1059.00	14,540	673.12	2.7444	4.5	94%	0	0	0
Peacockbooks	1111.00	2,801	725.12	2.8791	4.5	92%	0	0	0
Bookswagon	1186.00	6,387	800.12	3.0735	4	70%	0	0	0
Atlantic Publishers and Distributors	1234.00	14,540	848.12	3.1979	4.5	94%	0	0	0
Bookswagon	1284.00	6,387	898.12	3.3275	4	70%	0	0	0
Repro Books on Demand	1325.00	3,418	939.12	3.4337	4.5	93%	1	0	0
Sunrise Book store	1152.00	1,360	766.12	2.9854	3.5	61%	0	0	0
INFINITE BOOKS	1398.51	289	1012.63	3.6242	5	99%	0	0	0
Bookswagon	1284.00	6,387	898.12	3.3275	4	70%	0	0	0
Sunrise Book store	1372.00	1,360	986.12	3.5555	3.5	61%	0	0	0
Sunrise Book store	1266.00	1,360	880.12	3.2808	3.5	61%	0	0	0
