Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	838.00	1,299,276	33.0	1.041	4.5	92%	1	1	1
Atlantic Publishers and Distributors	805.00	14,540	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	860.00	2,801	55.0	1.0683	4.5	92%	0	0	0
Bookswagon	933.00	6,387	128.0	1.159	4	70%	0	0	0
Atlantic Publishers and Distributors	957.00	14,540	152.0	1.1888	4.5	94%	0	0	0
JustBuyBooks	955.00	26	150.0	1.1863	3.5	69%	0	0	0
Sunrise Book store	914.00	1,359	109.0	1.1354	3.5	61%	0	0	0
INFINITE BOOKS	1206.50	288	401.5	1.4988	5	99%	0	0	0
Fast Media 2	1827.96	6,006	1022.96	2.2708	4	72%	0	0	0
D R	1917.00	12,169	1112.0	2.3814	4	82%	0	0	0
Bookswagon	933.00	6,387	128.0	1.159	4	70%	0	0	0
Sunrise Book store	957.00	1,359	152.0	1.1888	3.5	61%	0	0	0
