Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
JustBuyBooks	723.00	26	0.0	1.0	3.5	69%	0	0	0
Lot Book	887.00	177	164.0	1.2268	4.5	88%	0	0	0
iTippi Book	851.00	108	128.0	1.177	4.5	91%	0	0	0
Repro Books-On-Demand	999.00	8,429	276.0	1.3817	4.5	94%	1	0	1
Atlantic Publishers and Distributors	1246.00	14,538	523.0	1.7234	4.5	94%	0	0	0
ASIA BOOK POINT	1170.00	20	447.0	1.6183	3.5	60%	0	0	0
Fast Media 2	1355.00	6,005	632.0	1.8741	4	72%	0	0	0
Sunrise Book store	1381.00	1,358	658.0	1.9101	3.5	61%	0	0	0
INFINITE BOOKS	1383.44	287	660.44	1.9135	5	99%	0	0	0
D R	1987.00	12,169	1264.0	2.7483	4	82%	0	0	0
Fast Media 2	1924.97	6,005	1201.97	2.6625	4	72%	0	0	0
etohfa	2414.00	23	1691.0	3.3389	5	100%	0	0	0
