Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	342.00	8,433	13.0	1.0395	4.5	94%	1	0	0
Cloudtail India	342.00	1,299,289	13.0	1.0395	4.5	92%	1	1	1
Sunrise Book store	355.00	1,359	26.0	1.079	3.5	61%	0	0	0
Book Wise	360.00		31.0	1.0942			0	0	0
Nanhi Shop	336.00	53	7.0	1.0213	3	51%	0	0	0
V5MARK	329.00	8	0.0	1.0	4	75%	0	0	0
BooksRaja	341.00	171	12.0	1.0365	4.5	85%	0	0	0
BOOK CENTRE	369.00	862	40.0	1.1216	4	81%	0	0	0
Books-a-zillion	360.00	89	31.0	1.0942	4	82%	0	0	0
radhika A communication	359.00	29	30.0	1.0912	4	77%	0	0	0
DaryaGanjBooks	444.00	1	115.0	1.3495	5	100%	0	0	0
Book eHub	738.00	32	409.0	2.2432	4	72%	0	0	0
