Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SB Center	225.00	13	0.0	1.0	4.5	92%	0	0	0
uRead-Store	290.00	25,151	65.0	1.2889	4.5	92%	1	0	1
aspire india	290.00	332	65.0	1.2889	4	72%	1	0	0
Amazing_Buy	290.00	17,789	65.0	1.2889	4.5	95%	1	0	0
Mittal Books India	314.00	15,729	89.0	1.3956	4.5	95%	1	0	0
Bookflow	347.13	3,100	122.13	1.5428	3.5	68%	0	0	0
Goodread Bookstore	379.00	579	154.0	1.6844	5	97%	1	0	0
Comma365	344.00	2,242	119.0	1.5289	4.5	95%	0	0	0
Skycart	331.00	479	106.0	1.4711	4.5	90%	0	0	0
Sunrise Book store	327.00	1,359	102.0	1.4533	3.5	61%	0	0	0
Bookflow	359.10	3,100	134.1	1.596	3.5	68%	0	0	0
aspire india	300.00	332	75.0	1.3333	4	72%	0	0	0
Books-a-zillion	359.10	89	134.1	1.596	4	82%	0	0	0
BOOK CENTRE	376.00	862	151.0	1.6711	4	81%	0	0	0
SansRack	399.00	1,051	174.0	1.7733	4.5	94%	0	0	0
A to Z Book House	399.00	1,275	174.0	1.7733	3	45%	0	0	0
Books-a-zillion	399.00	89	174.0	1.7733	4	82%	0	0	0
Atlantic Publishers and Distributors	618.00	14,540	393.0	2.7467	4.5	94%	0	0	0
Sunrise Book store	719.00	1,359	494.0	3.1956	3.5	61%	0	0	0
