Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Kozzy Books	298.00	6	0.0	1.0	5	100%	0	0	0
Cloudtail India	709.00	1,299,233	411.0	2.3792	4.5	92%	1	1	1
#BOOKSMANIA	780.00	4	482.0	2.6174	4	75%	1	0	0
uRead-Store	896.00	25,136	598.0	3.0067	4.5	92%	1	0	0
Rama BOOKS	747.60	6	449.6	2.5087	3.5	67%	0	0	0
Sunrise Book store	765.00	1,358	467.0	2.5671	3.5	61%	0	0	0
Comma365	890.00	2,242	592.0	2.9866	4.5	95%	0	0	0
BooksRaja	795.00	171	497.0	2.6678	4.5	85%	0	0	0
V5MARK	809.00	8	511.0	2.7148	4	75%	0	0	0
BookAdda	890.00	365	592.0	2.9866	3	47%	0	0	0
Suraj Trading - Express Delivery	890.00	48	592.0	2.9866	3	53%	0	0	0
Manila Books Services	890.00	13	592.0	2.9866	4.5	92%	0	0	0
Books-a-zillion	890.00	89	592.0	2.9866	4	82%	0	0	0
Booksmandi	890.00	2,531	592.0	2.9866	4.5	89%	0	0	0
SAI BOOKS	881.00	181	583.0	2.9564	3	46%	0	0	0
Ebookstore	1145.00	522	847.0	3.8423	4.5	85%	0	0	0
The Grand_Store	970.00	10	672.0	3.255	3	50%	0	0	0
Book eHub	1176.00	32	878.0	3.9463	4	74%	0	0	0
ASIAN TREASURES	1221.00	18	923.0	4.0973	4.5	94%	0	0	0
Speedy_Books	1429.00	490	1131.0	4.7953	4.5	81%	0	0	0
BooksRaja	795.00	171	497.0	2.6678	4.5	85%	0	0	0
Books-a-zillion	890.00	89	592.0	2.9866	4	82%	0	0	0
Sunrise Book store	862.00	1,358	564.0	2.8926	3.5	61%	0	0	0
SAI BOOKS	1145.00	181	847.0	3.8423	3	46%	0	0	0
