Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ApnaBazzar	115.00	50	0.0	1.0	3.5	62%	0	0	0
Indian Book Lovers	135.00	27	20.0	1.1739	5	100%	0	0	1
srkbooks	135.00	69	20.0	1.1739	4	71%	0	0	0
JAYA	136.00	14	21.0	1.1826	4	71%	0	0	0
AAYU BOOK CENTRE	139.00		24.0	1.2087			0	0	0
GAURAV BOOKS CENTER	140.00	1,478	25.0	1.2174	3.5	59%	0	0	0
Books4everyone	162.00	1	47.0	1.4087	5	100%	0	0	0
PBOOK AGENCY	159.00	185	44.0	1.3826	4.5	95%	0	0	0
nimmo THE ULTIMATE	150.00	8	35.0	1.3043	4	75%	0	0	0
Books-a-zillion	195.00	89	80.0	1.6957	4	82%	0	0	0
SHIVAYA BOOKS	195.00	12	80.0	1.6957	2.5	33%	0	0	0
