Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	1933.00	6,596	0.0	1.0	4.5	85%	0	0	0
Cloudtail India	2316.00	1,299,185	383.0	1.1981	4.5	92%	1	1	1
B2A UK	2669.00	6,928	736.0	1.3808	4.5	83%	0	0	0
Atlantic Publishers and Distributors	2553.00	14,538	620.0	1.3207	4.5	94%	0	0	0
Peacockbooks	2627.00	2,801	694.0	1.359	4.5	92%	0	0	0
Bookswagon	2835.00	6,382	902.0	1.4666	4	70%	0	0	0
Sunrise Book store	3052.00	1,357	1119.0	1.5789	3.5	61%	0	0	0
Atlantic Publishers and Distributors	3351.00	14,538	1418.0	1.7336	4.5	94%	0	0	0
INFINITE BOOKS	3498.29	285	1565.29	1.8098	5	99%	0	0	0
Fast Media 2	3740.28	6,005	1807.28	1.935	4	72%	0	0	0
Bookswagon	3449.00	6,382	1516.0	1.7843	4	70%	0	0	0
