Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	338.90	3,253	0.0	1.0	4	75%	0	0	0
BOOKS PLAZA	349.00	159	10.1	1.0298	4	72%	0	0	1
MK BOOKS INDIA	424.00	2,247	85.1	1.2511	2.5	34%	0	0	0
AskTech Books	380.00	2	41.1	1.1213	2.5	50%	0	0	0
Rk & company	369.00	36	30.1	1.0888	3.5	65%	0	0	0
ReadAhead	449.00	213	110.1	1.3249	4	79%	0	0	0
Comma365	415.00	2,242	76.1	1.2246	4.5	95%	0	0	0
HERITAGE PUBLISHERS	474.00	783	135.1	1.3986	4.5	94%	0	0	0
The Bookhive	399.20	43	60.3	1.1779	4	80%	0	0	0
Suryan Books	399.00	39	60.1	1.1773	4.5	95%	0	0	0
BW ENTERPRISES	399.00	44	60.1	1.1773	4	79%	0	0	0
Browsers' Lounge	477.00	122	138.1	1.4075	4.5	96%	0	0	0
Read factor	577.00	1,524	238.1	1.7026	3.5	67%	0	0	0
Bookswagon	844.00	6,382	505.1	2.4904	4	70%	0	0	0
Sunrise Book store	882.00	1,357	543.1	2.6025	3.5	61%	0	0	0
