Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MR Book Centre	895.00	261	0.0	1.0	4.5	83%	0	0	0
Atlantic Publishers and Distributors	1115.00	14,542	220.0	1.2458	4.5	94%	0	0	0
Peacockbooks	1166.00	2,803	271.0	1.3028	4.5	92%	0	0	0
Bookswagon	1242.00	6,390	347.0	1.3877	4	70%	0	0	0
Bookswagon	1245.00	6,390	350.0	1.3911	4	70%	0	0	0
B2A UK	1378.00	6,928	483.0	1.5397	4.5	83%	0	0	0
Sunrise Book store	1214.00	1,360	319.0	1.3564	3.5	61%	0	0	0
INFINITE BOOKS	1608.92	291	713.92	1.7977	5	99%	0	0	0
Fast Media 2	2086.93	6,007	1191.93	2.3318	4	72%	0	0	0
D R	2399.00	12,168	1504.0	2.6804	4	82%	0	0	0
Bookswagon	1262.00	6,390	367.0	1.4101	4	70%	0	0	0
Bookswagon	1245.00	6,390	350.0	1.3911	4	70%	0	0	0
Atlantic Publishers and Distributors	1301.00	14,542	406.0	1.4536	4.5	94%	0	0	0
Sunrise Book store	1228.00	1,360	333.0	1.3721	3.5	61%	0	0	0
Sunrise Book store	1272.00	1,360	377.0	1.4212	3.5	61%	0	0	0
