Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
aspire india	410.00	332	0.0	1.0	4	72%	0	0	0
SUPREMEBOOKS	497.00	40	87.0	1.2122	4	83%	0	0	0
Cloudtail India	509.00	1,299,311	99.0	1.2415	4.5	92%	1	1	1
uRead-Store	509.00	25,155	99.0	1.2415	4.5	92%	1	0	0
Book_loot	530.00	2	120.0	1.2927	5	100%	0	0	0
World500	535.00	3,318	125.0	1.3049	4	76%	0	0	0
GAURAV BINDING	540.00	1	130.0	1.3171	4	100%	1	0	0
College Book Store	549.00	2	139.0	1.339	5	100%	1	0	0
Buy Amazing Books	559.00	3,570	149.0	1.3634	3	52%	0	0	0
Amazing_Buy	571.00	17,789	161.0	1.3927	4.5	95%	1	0	0
Mumbai gift corner	645.00	728	235.0	1.5732	4.5	90%	0	0	0
Inetrade India	586.89	3,257	176.89	1.4314	4	75%	0	0	0
MK BOOKS INDIA	679.00	2,249	269.0	1.6561	2.5	34%	0	0	0
Comma365	646.00	2,242	236.0	1.5756	4.5	95%	0	0	0
RSONS	591.00	481	181.0	1.4415	4.5	84%	0	0	0
GBD BOOKS	600.00	232	190.0	1.4634	4	68%	0	0	0
Randomindia	615.00	9	205.0	1.5	3.5	67%	0	0	0
Bookflow	695.13	3,100	285.13	1.6954	3.5	68%	0	0	0
Sunrise Book store	589.00	1,360	179.0	1.4366	3.5	61%	0	0	0
ABRB	714.00	60	304.0	1.7415	4	82%	0	0	0
The Bookhive	639.20	43	229.2	1.559	4	80%	0	0	0
BooksRaja	594.00	171	184.0	1.4488	4.5	85%	0	0	0
Skycart	655.00	479	245.0	1.5976	4.5	90%	0	0	0
ScribbleGraffito	655.18	29	245.18	1.598	4.5	91%	0	0	0
V5MARK	608.00	8	198.0	1.4829	4	75%	0	0	0
Suryan Books	639.00	39	229.0	1.5585	4.5	95%	0	0	0
SRBOOKWORLD	749.00	404	339.0	1.8268	4.5	93%	0	0	0
Wish Your Book	671.16		261.16	1.637			0	0	0
Bookswale Hyderabad	665.00	78	255.0	1.622	3	43%	0	0	0
Booksmandi	640.00	2,531	230.0	1.561	4.5	89%	0	0	0
Resource book store	679.00	1	269.0	1.6561	5	100%	0	0	0
BSK Book	749.00	160	339.0	1.8268	3.5	60%	0	0	0
DARPAN	675.00	33	265.0	1.6463	4.5	85%	0	0	0
Browsers' Lounge	679.15	122	269.15	1.6565	4.5	96%	0	0	0
Books Cloud	680.00	1	270.0	1.6585	1	0%	0	0	0
BW ENTERPRISES	616.00	44	206.0	1.5024	4	79%	0	0	0
Winmaarc	810.00	118	400.0	1.9756	3.5	68%	0	0	0
Book store01	789.00	14	379.0	1.9244	3.5	57%	0	0	0
Abhinav Books Store	703.12	60	293.12	1.7149	3	53%	0	0	0
Books-a-zillion	719.10	89	309.1	1.7539	4	82%	0	0	0
Bookflow	695.13	3,100	285.13	1.6954	3.5	68%	0	0	0
The Bookhive	639.20	43	229.2	1.559	4	80%	0	0	0
Sunrise Book store	606.00	1,360	196.0	1.478	3.5	61%	0	0	0
BooksRaja	617.00	171	207.0	1.5049	4.5	85%	0	0	0
BW ENTERPRISES	623.00	44	213.0	1.5195	4	79%	0	0	0
Books-a-zillion	719.10	89	309.1	1.7539	4	82%	0	0	0
Abhinav Books Store	719.10	60	309.1	1.7539	3	53%	0	0	0
A to Z Book House	799.00	1,276	389.0	1.9488	3	44%	0	0	0
SAI BOOKS	791.00	181	381.0	1.9293	3	46%	0	0	0
PKS RETAIL	1096.00	4	686.0	2.6732	5	100%	0	0	0
Bookflow	719.10	3,100	309.1	1.7539	3.5	68%	0	0	0
Sunrise Book store	606.00	1,360	196.0	1.478	3.5	61%	0	0	0
BooksRaja	617.00	171	207.0	1.5049	4.5	85%	0	0	0
SAI BOOKS	791.00	181	381.0	1.9293	3	46%	0	0	0
