Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	722.00	25,132	0.0	1.0	4.5	92%	1	0	1
Cloudtail India	723.00	1,299,172	1.0	1.0014	4.5	92%	1	1	0
JustBuyBooks	765.00	26	43.0	1.0596	3.5	69%	0	0	0
Bookswagon	894.00	6,377	172.0	1.2382	4	70%	0	0	0
MK BOOKS INDIA	1024.00	2,247	302.0	1.4183	2.5	34%	0	0	0
Sunrise Book store	889.00	1,356	167.0	1.2313	3.5	61%	0	0	0
Bookswagon	1131.00	6,377	409.0	1.5665	4	70%	0	0	0
Atlantic Publishers and Distributors	1200.00	14,537	478.0	1.662	4.5	94%	0	0	0
SmartGlobal	1578.00	212	856.0	2.1856	3	50%	0	0	0
D R	1827.00	12,167	1105.0	2.5305	4	82%	0	0	0
Bookswagon	1150.00	6,377	428.0	1.5928	4	70%	0	0	0
Sunrise Book store	992.00	1,356	270.0	1.374	3.5	61%	0	0	0
Sunrise Book store	1124.00	1,356	402.0	1.5568	3.5	61%	0	0	0
Sunrise Book store	1355.00	1,356	633.0	1.8767	3.5	61%	0	0	0
