Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Trans Infopreneur Inc	703.00	218	55.72	1.0861	4.5	94%	1	0	1
PKS RETAIL	703.00	4	55.72	1.0861	5	100%	0	0	0
R-our Book	655.00	1,305	7.72	1.0119	4	77%	0	0	0
Inetrade India	652.30	3,254	5.02	1.0078	4	75%	0	0	0
AskTech Books	682.00	2	34.72	1.0536	2.5	50%	0	0	0
MK BOOKS INDIA	764.00	2,247	116.72	1.1803	2.5	34%	0	0	0
Book Selection Centre	665.00	136	17.72	1.0274	4.5	96%	0	0	0
Comma365	749.00	2,242	101.72	1.1571	4.5	95%	0	0	0
Goodread Bookstore	791.00	579	143.72	1.222	5	97%	1	0	0
The Bookhive	719.20	43	71.92	1.1111	4	80%	0	0	0
aspire india	800.00	331	152.72	1.2359	4	73%	1	0	0
Sunrise Book store	676.00	1,358	28.72	1.0444	3.5	61%	0	0	0
O_Store	647.28	593	0.0	1.0	4.5	87%	0	0	0
Booknow	701.00	898	53.72	1.083	4	80%	0	0	0
Browsers' Lounge	718.20	122	70.92	1.1096	4.5	96%	0	0	0
Rama BOOKS	701.22	6	53.94	1.0833	3.5	67%	0	0	0
BOOK CENTRE	754.00	862	106.72	1.1649	4	81%	0	0	0
Booksmandi	720.00	2,531	72.72	1.1123	4.5	89%	0	0	0
Mumbai gift corner	854.00	720	206.72	1.3194	4.5	89%	0	0	0
HERITAGE PUBLISHERS	854.00	783	206.72	1.3194	4.5	94%	0	0	0
Suryan Books	764.00	39	116.72	1.1803	4.5	95%	0	0	0
BookAdda	818.00	365	170.72	1.2637	3	46%	0	0	0
Royal500	899.00	882	251.72	1.3889	4.5	92%	0	0	0
CNA Bookstore	750.00	477	102.72	1.1587	4.5	95%	0	0	0
Abhinav Books Store	791.12	60	143.84	1.2222	3	53%	0	0	0
Books-a-zillion	809.10	89	161.82	1.25	4	82%	0	0	0
A to Z Book House	899.00	1,275	251.72	1.3889	3	46%	0	0	0
DARPAN	899.00	33	251.72	1.3889	4.5	85%	0	0	0
justshopindia	899.00	2	251.72	1.3889	5	100%	0	0	0
SAI BOOKS	890.00	181	242.72	1.375	3	46%	0	0	0
Trans Infopreneur Inc	704.00	218	56.72	1.0876	4.5	94%	0	0	1
Sunrise Book store	720.00	1,358	72.72	1.1123	3.5	61%	0	0	0
Abhinav Books Store	827.00	60	179.72	1.2777	3	53%	0	0	0
Books-a-zillion	899.00	89	251.72	1.3889	4	82%	0	0	0
Atlantic Publishers and Distributors	1688.00	14,538	1040.72	2.6078	4.5	94%	0	0	0
Peacockbooks	1762.00	2,801	1114.72	2.7222	4.5	92%	0	0	0
Bookswagon	1913.00	6,382	1265.72	2.9554	4	70%	0	0	0
INFINITE BOOKS	2180.32	287	1533.04	3.3684	5	99%	0	0	0
Fast Media 2	2230.33	6,005	1583.05	3.4457	4	72%	0	0	0
D R	2659.00	12,169	2011.72	4.108	4	82%	0	0	0
Sunrise Book store	1836.00	1,358	1188.72	2.8365	3.5	61%	0	0	0
Bookswagon	2067.00	6,382	1419.72	3.1934	4	70%	0	0	0
Atlantic Publishers and Distributors	2069.00	14,538	1421.72	3.1965	4.5	94%	0	0	0
Bookswagon	2098.00	6,382	1450.72	3.2413	4	70%	0	0	0
Sunrise Book store	1976.00	1,358	1328.72	3.0528	3.5	61%	0	0	0
Sunrise Book store	2005.00	1,358	1357.72	3.0976	3.5	61%	0	0	0
Sunrise Book store	2008.00	1,358	1360.72	3.1022	3.5	61%	0	0	0
