Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ONLINE BOOK CORNER	489.00	99	49.0	1.1114	4.5	90%	0	0	1
yashika120540	440.00	21	0.0	1.0	4	71%	0	0	0
Infinity Books- Fast Delivery	920.00	171	480.0	2.0909	3.5	66%	0	0	0
Global Book Store	999.00	623	559.0	2.2705	5	99%	0	0	0
Cloudtail India	1123.00	1,299,164	683.0	2.5523	4.5	92%	1	1	0
Payal Books	1199.00	657	759.0	2.725	3	51%	0	0	0
B2A UK	1337.00	6,928	897.0	3.0386	4.5	83%	0	0	0
Bookswagon	1463.00	6,375	1023.0	3.325	4	70%	0	0	0
Atlantic Publishers and Distributors	1433.00	14,537	993.0	3.2568	4.5	94%	0	0	0
Peacockbooks	1485.00	2,801	1045.0	3.375	4.5	92%	0	0	0
Bookswagon	1403.00	6,375	963.0	3.1886	4	70%	0	0	0
Mittal Books India	1564.00	15,728	1124.0	3.5545	4.5	95%	1	0	0
Atlantic Publishers and Distributors	1639.00	14,537	1199.0	3.725	4.5	94%	0	0	0
Bookswagon	1641.00	6,375	1201.0	3.7295	4	70%	0	0	0
Sunrise Book store	1458.00	1,356	1018.0	3.3136	3.5	61%	0	0	0
Sunrise Book store	1530.00	1,356	1090.0	3.4773	3.5	61%	0	0	0
Bookswagon	1713.00	6,375	1273.0	3.8932	4	70%	0	0	0
Sunrise Book store	1616.00	1,356	1176.0	3.6727	3.5	61%	0	0	0
MK BOOKS INDIA	1950.00	2,247	1510.0	4.4318	2.5	34%	0	0	0
INFINITE BOOKS	2011.84	283	1571.84	4.5724	5	99%	0	0	0
Bookswagon	1713.00	6,375	1273.0	3.8932	4	70%	0	0	0
Sunrise Book store	1850.00	1,356	1410.0	4.2045	3.5	61%	0	0	0
