Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
RRR SALES	2400.00	17	0.0	1.0	4.5	82%	0	0	1
B2A UK	3081.00	6,928	681.0	1.2837	4.5	83%	0	0	0
Bookswagon	3296.00	6,382	896.0	1.3733	4	70%	0	0	0
Bookswagon	3401.00	6,382	1001.0	1.4171	4	70%	0	0	0
Sunrise Book store	3368.00	1,358	968.0	1.4033	3.5	61%	0	0	0
INFINITE BOOKS	3589.38	286	1189.38	1.4956	5	99%	0	0	0
Sunrise Book store	3549.00	1,358	1149.0	1.4788	3.5	61%	0	0	0
Fast Media 2	3953.08	6,005	1553.08	1.6471	4	72%	0	0	0
D R	4643.00	12,168	2243.0	1.9346	4	82%	0	0	0
etohfa	5279.00	23	2879.0	2.1996	5	100%	0	0	0
Bookswagon	3625.00	6,382	1225.0	1.5104	4	70%	0	0	0
