Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bhayaji Home decor	515.00	37	76.0	1.1731	4	73%	0	0	0
Goodread Bookstore	439.00	579	0.0	1.0	5	97%	0	0	0
Trans Infopreneur Inc	519.00	217	80.0	1.1822	4.5	94%	0	0	1
Amazing BookS	479.00	106	40.0	1.0911	3	54%	0	0	0
Browsers' Lounge	576.00	122	137.0	1.3121	4.5	96%	0	0	0
Okhla Book Distributor	545.00	59	106.0	1.2415	4.5	95%	0	0	0
dealstar	708.00	6,596	269.0	1.6128	4.5	85%	0	0	0
Atlantic Publishers and Distributors	878.00	14,537	439.0	2.0	4.5	94%	0	0	0
Peacockbooks	933.00	2,800	494.0	2.1253	4.5	92%	0	0	0
B2A UK	1222.00	6,928	783.0	2.7836	4.5	83%	0	0	0
Klamp Associates	2317.00	1	1878.0	5.2779	5	100%	0	0	0
etohfa	2615.00	23	2176.0	5.9567	5	100%	0	0	0
