Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	434.75	25,135	0.0	1.0	4.5	92%	1	0	1
Amazing_Buy	434.75	17,787	0.0	1.0	4.5	95%	1	0	0
ReadAhead	449.00	213	14.25	1.0328	4	79%	0	0	0
BSK Book	489.00	159	54.25	1.1248	3.5	60%	0	0	0
Buy Amazing Books	499.00	3,554	64.25	1.1478	3	51%	0	0	0
CrossWord Books	459.00	116	24.25	1.0558	5	95%	0	0	0
Book store01	499.00	11	64.25	1.1478	3	45%	0	0	0
Books For All	499.00	314	64.25	1.1478	4	81%	0	0	0
A to Z Book House	499.00	1,275	64.25	1.1478	3	46%	0	0	0
Bookswagon	780.00	6,382	345.25	1.7941	4	70%	0	0	0
CrossWord Books	459.00	116	24.25	1.0558	5	95%	0	0	0
Bookswagon	781.00	6,382	346.25	1.7964	4	70%	0	0	0
W S Retaill	461.00	34	26.25	1.0604	3.5	69%	0	0	0
Sunrise Book store	779.00	1,358	344.25	1.7918	3.5	61%	0	0	0
B2A UK	1153.00	6,928	718.25	2.6521	4.5	83%	0	0	0
