Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SEGMENT BOOKS	594.15	155	0.0	1.0	3.5	64%	0	0	1
Book eHub	2445.00	32	1850.85	4.1151	4	72%	0	0	0
Bookswagon	2435.00	6,387	1840.85	4.0983	4	70%	0	0	0
Peacockbooks	2482.00	2,801	1887.85	4.1774	4.5	92%	0	0	0
Cloudtail India	2553.00	1,299,276	1958.85	4.2969	4.5	92%	1	1	0
Sunrise Book store	2831.00	1,359	2236.85	4.7648	3.5	61%	0	0	0
STM Traders Pvt Ltd	3092.00	1,278	2497.85	5.2041	4.5	89%	0	0	0
Atlantic Publishers and Distributors	3439.00	14,540	2844.85	5.7881	4.5	94%	0	0	0
Fast Media 2	3587.00	6,006	2992.85	6.0372	4	72%	0	0	0
Repro Books-On-Demand	3989.00	8,430	3394.85	6.7138	4.5	94%	1	0	0
Bookswagon	3280.00	6,387	2685.85	5.5205	4	70%	0	0	0
Sunrise Book store	3407.00	1,359	2812.85	5.7342	3.5	61%	0	0	0
Bookswagon	3887.00	6,387	3292.85	6.5421	4	70%	0	0	0
ReproIndia	3989.00	924	3394.85	6.7138	4	79%	0	0	0
CB-India	3905.00	3,033	3310.85	6.5724	4.5	95%	0	0	0
etohfa	4356.00	23	3761.85	7.3315	5	100%	0	0	0
SmartGlobal	5321.00	213	4726.85	8.9557	3	49%	0	0	0
