Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	334.00	3,319	7.52	1.023	4	76%	0	0	0
Buy Amazing Books	349.00	3,570	22.52	1.069	3	52%	0	0	0
uRead-Store	401.48	25,156	75.0	1.2297	4.5	92%	1	0	0
Amazing_Buy	401.48	17,790	75.0	1.2297	4.5	95%	1	0	1
Inetrade India	326.48	3,258	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	499.00	2,249	172.52	1.5284	2.5	34%	0	0	0
fairdealenterprise	499.00	45	172.52	1.5284	2	25%	0	0	0
Bookswagon	784.00	6,390	457.52	2.4014	4	70%	0	0	0
Sunrise Book store	807.00	1,360	480.52	2.4718	3.5	61%	0	0	0
Sunrise Book store	746.00	1,360	419.52	2.285	3.5	61%	0	0	0
Sunrise Book store	781.00	1,360	454.52	2.3922	3.5	61%	0	0	0
