Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Yashoda Jagannath Books & Gifts	609.00	25	0.0	1.0	4.5	88%	0	0	0
Essay Shopping Malls	617.00	52	8.0	1.0131	4	75%	0	0	0
Cloudtail India	626.00	1,299,156	17.0	1.0279	4.5	92%	1	1	1
MK BOOKS INDIA	636.00	2,245	27.0	1.0443	2.5	34%	0	0	0
R K Books	636.00	1,597	27.0	1.0443	3.5	69%	0	0	0
Saibookdepot	620.00	43	11.0	1.0181	3	44%	0	0	0
Inetrade India	642.08	3,249	33.08	1.0543	4	75%	0	0	0
Sunrise Book store	649.00	1,356	40.0	1.0657	3.5	61%	0	0	0
Rama BOOKS	667.80	6	58.8	1.0966	3.5	67%	0	0	0
skypee	723.00	195	114.0	1.1872	4	74%	0	0	0
BooksRaja	719.00	171	110.0	1.1806	4.5	85%	0	0	0
Chicken Neck Publishers	795.00	86	186.0	1.3054	4	76%	0	0	0
BOOK CENTRE	752.00	862	143.0	1.2348	4	81%	0	0	0
V5MARK	727.00	8	118.0	1.1938	4	75%	0	0	0
CNA Bookstore	716.00	477	107.0	1.1757	4.5	95%	0	0	0
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	800.00	218	191.0	1.3136	5	97%	0	0	0
Manila Books Services	795.00	13	186.0	1.3054	4.5	92%	0	0	0
Books-a-zillion	795.00	89	186.0	1.3054	4	82%	0	0	0
A - Z Books Online	795.00	104	186.0	1.3054	4.5	93%	0	0	0
Book eHub	1098.00	32	489.0	1.803	4	74%	0	0	0
Sunrise Book store	695.00	1,356	86.0	1.1412	3.5	61%	0	0	0
Books-a-zillion	795.00	89	186.0	1.3054	4	82%	0	0	0
PUSTKAM	1111.00	13	502.0	1.8243	4.5	85%	0	0	0
