Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Book Holders	449.00	23	0.0	1.0	4.5	87%	0	0	0
Cloudtail India	556.00	1,299,237	107.0	1.2383	4.5	92%	1	1	1
Raaj Book Point	499.00	5	50.0	1.1114	5	100%	0	0	0
RCB Centre	550.00	5	101.0	1.2249	2.5	40%	0	0	0
MK BOOKS INDIA	695.00	2,247	246.0	1.5479	2.5	34%	0	0	0
EPD Books	608.00	12	159.0	1.3541	4	75%	0	0	0
uRead-Store	715.00	25,138	266.0	1.5924	4.5	92%	1	0	0
Rama BOOKS	583.80	6	134.8	1.3002	3.5	67%	0	0	0
O_Store	569.90	593	120.9	1.2693	4.5	87%	0	0	0
Comma365	695.00	2,242	246.0	1.5479	4.5	95%	0	0	0
Technical Book	536.00	53	87.0	1.1938	3.5	62%	0	0	0
Sunrise Book store	614.00	1,358	165.0	1.3675	3.5	61%	0	0	0
V5MARK	640.00	8	191.0	1.4254	4	75%	0	0	0
BookAdda	695.00	365	246.0	1.5479	3	46%	0	0	0
Booksmandi	661.00	2,531	212.0	1.4722	4.5	89%	0	0	0
BOOK CENTRE	698.00	862	249.0	1.5546	4	81%	0	0	0
MAGADH BOOKSTORE	685.00	163	236.0	1.5256	4.5	88%	0	0	0
Manila Books Services	695.00	13	246.0	1.5479	4.5	92%	0	0	0
Books-a-zillion	695.00	89	246.0	1.5479	4	82%	0	0	0
SAI BOOKS	688.00	181	239.0	1.5323	3	46%	0	0	0
Books-a-zillion	695.00	89	246.0	1.5479	4	82%	0	0	0
Sunrise Book store	695.00	1,358	246.0	1.5479	3.5	61%	0	0	0
The Grand_Store	760.00	10	311.0	1.6927	3	50%	0	0	0
ModernBooks	1000.00	4,028	551.0	2.2272	4.5	99%	1	0	0
Book eHub	1015.00	32	566.0	2.2606	4	72%	0	0	0
Universal Books House	888.00	1	439.0	1.9777	5	100%	0	0	0
SAI BOOKS	893.00	181	444.0	1.9889	3	46%	0	0	0
etohfa	7712.00	23	7263.0	17.1759	5	100%	0	0	0
