Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	180.00	17,789	29.25	1.194	4.5	95%	1	0	1
Bookflow	225.00	3,100	74.25	1.4925	3.5	68%	0	0	0
Inetrade India	150.75	3,255	0.0	1.0	4	75%	0	0	0
SachinVentures	238.00	6	87.25	1.5788	4.5	83%	0	0	0
killer,sbooks	240.00	18	89.25	1.592	5	100%	0	0	0
MK BOOKS INDIA	250.00	2,249	99.25	1.6584	2.5	34%	0	0	0
A to Z Book House	250.00	1,275	99.25	1.6584	3	46%	0	0	0
Madhav Bhagel	397.00		246.25	2.6335			0	0	0
Potts Point	397.00		246.25	2.6335			0	0	0
Rinset	397.00		246.25	2.6335			0	0	0
Goraul	397.00	1	246.25	2.6335	2	0%	0	0	0
fighting ignorance	397.00		246.25	2.6335			0	0	0
Sololane	397.00		246.25	2.6335			0	0	0
Nikhil Garg Enterprises	397.00		246.25	2.6335			0	0	0
Shipli Thakur and Sons	397.00		246.25	2.6335			0	0	0
Shanti Super Store	427.00		276.25	2.8325			0	0	0
Nitika Joshi and Sons	427.00		276.25	2.8325			0	0	0
AtelieR	427.00		276.25	2.8325			0	0	0
Parth Agnihotri Enterpises	427.00		276.25	2.8325			0	0	0
Gravelex	427.00		276.25	2.8325			0	0	0
Prince Universal Stores	427.00		276.25	2.8325			0	0	0
Nitika Joshi and Sons	427.00		276.25	2.8325			0	0	0
Yash Chaudhari	427.00		276.25	2.8325			0	0	0
Shanti Super Store	427.00		276.25	2.8325			0	0	0
Maze Cyber World	445.00		294.25	2.9519			0	0	0
Second Story Book	445.00		294.25	2.9519			0	0	0
SHREEHANI	445.00		294.25	2.9519			0	0	0
Psytip	445.00		294.25	2.9519			0	0	0
Inchcane	445.00		294.25	2.9519			0	0	0
Apna Stores	445.00		294.25	2.9519			0	0	0
Rumpes	445.00		294.25	2.9519			0	0	0
Canholding	445.00		294.25	2.9519			0	0	0
Lucky StoreS	445.00		294.25	2.9519			0	0	0
Deepak Gudetti Enterprises	445.00		294.25	2.9519			0	0	0
Rishi Khurana Stores	445.00		294.25	2.9519			0	0	0
Mahavira Jain stores	445.00		294.25	2.9519			0	0	0
Sumit Saxena Shopping Center	445.00		294.25	2.9519			0	0	0
Canplus	445.00		294.25	2.9519			0	0	0
Sahil Rakkar Value Store	445.00		294.25	2.9519			0	0	0
Newlatice	445.00		294.25	2.9519			0	0	0
Rijkaardo	445.00		294.25	2.9519			0	0	0
