Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookestaan	300.00	21	76.0	1.3393	3.5	52%	1	0	0
OLD IS GOLD BOOK'S	224.00	64	0.0	1.0	3	56%	0	0	0
PICK A BOOKS	285.00	165	61.0	1.2723	4	78%	0	0	0
uRead-Store	469.99	25,138	245.99	2.0982	4.5	92%	1	0	1
Vineet's Books	399.99	1	175.99	1.7857	1	0%	0	0	0
All India Book House	475.00	2,957	251.0	2.1205	4.5	93%	1	0	0
MT BOOKS	485.00	7	261.0	2.1652	3	43%	0	0	0
O_Store	415.80	593	191.8	1.8562	4.5	87%	0	0	0
PICK A BOOKS	424.00	165	200.0	1.8929	4	78%	0	0	0
Payal Books	399.00	657	175.0	1.7812	3	51%	0	0	0
Saibookdepot	415.00	43	191.0	1.8527	3	44%	0	0	0
Rama BOOKS	415.80	6	191.8	1.8562	3.5	67%	0	0	0
Sunrise Book store	415.00	1,358	191.0	1.8527	3.5	61%	0	0	0
BookInc	466.00	17	242.0	2.0804	4.5	94%	0	0	0
SPECTRAL	484.00	605	260.0	2.1607	4	71%	0	0	0
V5MARK	440.00	8	216.0	1.9643	4	75%	0	0	0
MANJU INTERNATIONAL	495.00	86	271.0	2.2098	4	79%	0	0	0
The Best Book Store	495.00	55	271.0	2.2098	3.5	54%	0	0	0
Ebookstore	585.00	522	361.0	2.6116	4.5	85%	0	0	0
A to Z Book House	495.00	1,275	271.0	2.2098	3	46%	0	0	0
Manila Books Services	495.00	13	271.0	2.2098	4.5	92%	0	0	0
Books-a-zillion	495.00	89	271.0	2.2098	4	82%	0	0	0
BOOK CENTRE	512.00	862	288.0	2.2857	4	81%	0	0	0
raj pustak mandir jpr	470.00	28	246.0	2.0982	5	100%	0	0	0
Education Centre	495.00	13	271.0	2.2098	2	23%	0	0	0
ASIAN TREASURES	661.00	18	437.0	2.9509	4.5	94%	0	0	0
CB-India	495.00	3,033	271.0	2.2098	4.5	95%	0	0	0
Speedy_Books	721.00	490	497.0	3.2188	4.5	81%	0	0	0
Book eHub	850.00	32	626.0	3.7946	4	72%	0	0	0
ALL INDIA BOOK STORE	786.00	9	562.0	3.5089	3.5	67%	0	0	0
OLD IS GOLD BOOK'S	285.00	64	61.0	1.2723	3	56%	0	0	0
Books-a-zillion	495.00	89	271.0	2.2098	4	82%	0	0	0
