Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BOOK BAZAR	140.00	24	0.0	1.0	4	71%	0	0	0
Tapasya Book Store	248.00		108.0	1.7714			0	0	0
S J Books	248.00	1	108.0	1.7714	5	100%	0	0	0
Bookkish India	295.00	597	155.0	2.1071	4	79%	0	0	0
GOPU TRADERS	295.00		155.0	2.1071			0	0	0
Tagon	295.00	407	155.0	2.1071	4.5	83%	0	0	0
Repro Books-On-Demand	1399.00	8,431	1259.0	9.9929	4.5	94%	1	0	0
Bookswagon	1742.00	6,390	1602.0	12.4429	4	70%	0	0	0
Bookswagon	2057.00	6,390	1917.0	14.6929	4	70%	0	0	0
D R	2560.00	12,167	2420.0	18.2857	4	82%	0	0	0
