Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1039.00	1,299,265	0.0	1.0	4.5	92%	1	1	1
Atlantic Publishers and Distributors	1046.00	14,540	7.0	1.0067	4.5	94%	0	0	0
Peacockbooks	1098.00	2,801	59.0	1.0568	4.5	92%	0	0	0
Bookswagon	1167.00	6,387	128.0	1.1232	4	70%	0	0	0
INFINITE BOOKS	1205.43	288	166.43	1.1602	5	99%	0	0	0
famous_Books	1299.00	4	260.0	1.2502	4.5	75%	0	0	0
Sunrise Book store	1134.00	1,358	95.0	1.0914	3.5	61%	0	0	0
SmartGlobal	1675.00	213	636.0	1.6121	3	49%	0	0	0
D R	1925.00	12,169	886.0	1.8527	4	82%	0	0	0
Fast Media 2	1966.30	6,006	927.3	1.8925	4	72%	0	0	0
Atlantic Publishers and Distributors	1255.00	14,540	216.0	1.2079	4.5	94%	0	0	0
Peacockbooks	1214.00	2,801	175.0	1.1684	4.5	92%	0	0	0
Bookswagon	1262.00	6,387	223.0	1.2146	4	70%	0	0	0
Sunrise Book store	1364.00	1,358	325.0	1.3128	3.5	61%	0	0	0
Sunrise Book store	1233.00	1,358	194.0	1.1867	3.5	61%	0	0	0
BT BOOK	1820.00		781.0	1.7517			0	0	0
