Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	972.00	17,783	0.0	1.0	4.5	95%	1	0	1
uRead-Store	972.00	25,130	0.0	1.0	4.5	92%	1	0	0
Inetrade India	1105.15	3,250	133.15	1.137	4	75%	0	0	0
MK BOOKS INDIA	1189.00	2,246	217.0	1.2233	2.5	34%	0	0	0
Skycart	1119.00	479	147.0	1.1512	4.5	90%	0	0	0
Goodread Bookstore	1259.00	579	287.0	1.2953	5	97%	1	0	0
Bookflow	1259.10	3,100	287.1	1.2954	3.5	67%	0	0	0
HERITAGE PUBLISHERS	1329.00	783	357.0	1.3673	4.5	94%	0	0	0
Venture360	1329.00	25	357.0	1.3673	3	52%	0	0	0
MEETA BOOKS	1259.00	47	287.0	1.2953	2.5	36%	0	0	0
A to Z Book House	1399.00	1,275	427.0	1.4393	3	46%	0	0	0
ROSHAN COLLECTION	1534.92		562.92	1.5791			0	0	0
B2A UK	1686.00	6,928	714.0	1.7346	4.5	83%	0	0	0
Bookswagon	1714.00	6,375	742.0	1.7634	4	70%	0	0	0
Bookswagon	1718.00	6,375	746.0	1.7675	4	70%	0	0	0
Bookswagon	1720.00	6,375	748.0	1.7695	4	70%	0	0	0
Sunrise Book store	1610.00	1,356	638.0	1.6564	3.5	61%	0	0	0
Sunrise Book store	1613.00	1,356	641.0	1.6595	3.5	61%	0	0	0
Sunrise Book store	1627.00	1,356	655.0	1.6739	3.5	61%	0	0	0
PKS RETAIL	1841.00	4	869.0	1.894	5	100%	0	0	0
Bookswagon	1724.00	6,375	752.0	1.7737	4	70%	0	0	0
