Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
B2A UK	4387.00	6,928	0.0	1.0	4.5	83%	0	0	0
Bookswagon	4388.00	6,375	1.0	1.0002	4	70%	0	0	1
Bookswagon	4599.00	6,375	212.0	1.0483	4	70%	0	0	1
Sunrise Book store	4517.00	1,356	130.0	1.0296	3.5	61%	0	0	0
Sunrise Book store	4525.00	1,356	138.0	1.0315	3.5	61%	0	0	0
Fast Media 2	5412.18	6,005	1025.18	1.2337	4	72%	0	0	0
Cloudtail India	5911.00	1,299,158	1524.0	1.3474	4.5	92%	1	1	0
D R	6097.00	12,168	1710.0	1.3898	4	82%	0	0	0
etohfa	6593.00	23	2206.0	1.5028	5	100%	0	0	0
IndieCulture	7507.99		3120.99	1.7114			0	0	0
