Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
INDIA BOOK HOUSE	550.00	104	0.0	1.0	3.5	64%	0	0	1
O_Store	616.25	593	66.25	1.1205	4.5	87%	0	0	0
Sunrise Book store	679.00	1,359	129.0	1.2345	3.5	61%	0	0	0
Nrusingha books	820.00		270.0	1.4909			0	0	0
BooksRaja	703.00	171	153.0	1.2782	4.5	85%	0	0	0
V5MARK	709.00	8	159.0	1.2891	4	75%	0	0	0
MANJU INTERNATIONAL	775.00	86	225.0	1.4091	4	79%	0	0	0
BOOK CENTRE	773.00	862	223.0	1.4055	4	81%	0	0	0
Manila Books Services	775.00	13	225.0	1.4091	4.5	92%	0	0	0
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	800.00	218	250.0	1.4545	5	97%	0	0	0
BooksRaja	703.00	171	153.0	1.2782	4.5	85%	0	0	0
Books-a-zillion	775.00	89	225.0	1.4091	4	82%	0	0	0
SAI BOOKS	767.00	181	217.0	1.3945	3	46%	0	0	0
Ebookstore	1040.00	522	490.0	1.8909	4.5	85%	0	0	0
Book eHub	1081.00	32	531.0	1.9655	4	72%	0	0	0
ASIAN TREASURES	1117.00	18	567.0	2.0309	4.5	94%	0	0	0
Speedy_Books	1142.00	490	592.0	2.0764	4.5	81%	0	0	0
