Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SVBC	260.00	19	75.0	1.4054	5	100%	0	0	0
OLD IS GOLD BOOK'S	185.00	64	0.0	1.0	3	56%	0	0	0
PUSTKAM	299.00	13	114.0	1.6162	4.5	85%	0	0	0
Siddi Vinayaka	230.00	5	45.0	1.2432	4	60%	0	0	0
Read & Become	325.00	15	140.0	1.7568	4.5	93%	1	0	0
A H boOKS	301.00	5	116.0	1.627	5	100%	0	0	0
Fair N Frank Book Seller	290.00	148	105.0	1.5676	4	81%	0	0	0
Your Book store	299.00	17	114.0	1.6162	4.5	88%	0	0	0
Kozzy Books	270.00	6	85.0	1.4595	5	100%	0	0	0
DONE DEAL	399.00	327	214.0	2.1568	4.5	98%	0	0	0
NS Book Shop Old	330.00	45	145.0	1.7838	4	71%	0	0	0
Fair N Frank Book Seller	405.00	148	220.0	2.1892	4	81%	0	0	0
Yuvika Books House	440.00	13	255.0	2.3784	4.5	85%	0	0	1
New Book Links	440.00	59	255.0	2.3784	4	73%	0	0	0
OLD IS GOLD BOOK'S	450.00	64	265.0	2.4324	3	56%	0	0	0
Vishal Books	529.00	74	344.0	2.8595	4	82%	1	0	0
#BOOKSMANIA	544.00	4	359.0	2.9405	4	75%	1	0	0
Cloudtail India	544.00	1,299,275	359.0	2.9405	4.5	92%	1	1	0
Kashish Book Store	445.00	2	260.0	2.4054	5	100%	0	0	0
Kozzy Books	450.00	6	265.0	2.4324	5	100%	0	0	0
StarMark Book Shop	509.00	1	324.0	2.7514	5	100%	0	0	0
DONE DEAL	589.00	327	404.0	3.1838	4.5	98%	0	0	0
Payal Books	500.00	657	315.0	2.7027	3	51%	0	0	0
Roshan's Book Center	699.00	128	514.0	3.7784	3.5	69%	0	0	0
uRead-Store	836.00	25,145	651.0	4.5189	4.5	92%	1	0	0
JBCPD	844.00	32,618	659.0	4.5622	4.5	93%	1	0	0
Sunrise Book store	729.00	1,359	544.0	3.9405	3.5	61%	0	0	0
BooksRaja	759.00	171	574.0	4.1027	4.5	85%	0	0	0
BookAdda	845.00	365	660.0	4.5676	3	46%	0	0	0
V5MARK	770.00	8	585.0	4.1622	4	75%	0	0	0
BOOK CENTRE	838.00	862	653.0	4.5297	4	81%	0	0	0
Manila Books Services	845.00	13	660.0	4.5676	4.5	92%	0	0	0
Books-a-zillion	845.00	89	660.0	4.5676	4	82%	0	0	0
Booksmandi	803.00	2,531	618.0	4.3405	4.5	89%	0	0	0
SAI BOOKS	836.00	181	651.0	4.5189	3	46%	0	0	0
Ebookstore	1104.00	522	919.0	5.9676	4.5	85%	0	0	0
Book eHub	1139.00	32	954.0	6.1568	4	72%	0	0	0
ASIAN TREASURES	1180.00	18	995.0	6.3784	4.5	94%	0	0	0
Speedy_Books	1344.00	490	1159.0	7.2649	4.5	81%	0	0	0
D R	2240.00	12,169	2055.0	12.1081	4	82%	0	0	0
Read & Become	335.00	15	150.0	1.8108	4.5	93%	1	0	0
BooksRaja	759.00	171	574.0	4.1027	4.5	85%	0	0	0
Books-a-zillion	845.00	89	660.0	4.5676	4	82%	0	0	0
