Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	249.00	17,789	24.0	1.1067	4.5	95%	1	0	1
uRead-Store	249.00	25,150	24.0	1.1067	4.5	92%	1	0	0
Trans Infopreneur Inc	249.00	218	24.0	1.1067	4.5	94%	1	0	0
Bookflow	260.13	3,100	35.13	1.1561	3.5	68%	0	0	0
aspire india	270.00	332	45.0	1.2	4	72%	1	0	0
Sunrise Book store	250.00	1,359	25.0	1.1111	3.5	61%	0	0	0
Skycart	254.00	479	29.0	1.1289	4.5	90%	0	0	0
HERITAGE PUBLISHERS	345.00	783	120.0	1.5333	4.5	94%	0	0	0
Book Wise Darya Ganj	350.00	1,099	125.0	1.5556	4.5	89%	0	0	0
Crossword Bookstores Ltd	280.00	2,475	55.0	1.2444	4	74%	0	0	0
Trans Infopreneur Inc	250.00	218	25.0	1.1111	4.5	94%	0	0	0
Bookflow	269.10	3,100	44.1	1.196	3.5	68%	0	0	0
aspire india	225.00	332	0.0	1.0	4	72%	0	0	0
Books-a-zillion	269.10	89	44.1	1.196	4	82%	0	0	0
BOOK CENTRE	293.00	862	68.0	1.3022	4	81%	0	0	0
A to Z Book House	299.00	1,275	74.0	1.3289	3	46%	0	0	0
SRBOOKWORLD	399.00	404	174.0	1.7733	4.5	93%	0	0	0
Books-a-zillion	299.00	89	74.0	1.3289	4	82%	0	0	0
