Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
JustBuyBooks	847.00	26	0.0	1.0	3.5	69%	0	0	1
Global Book Store	999.44	623	152.44	1.18	5	99%	1	0	0
INFINITE BOOKS	1096.11	285	249.11	1.2941	5	99%	0	0	0
Sunrise Book store	1117.00	1,357	270.0	1.3188	3.5	61%	0	0	0
ALL INDIA BOOK STORE	1099.00	9	252.0	1.2975	3.5	67%	0	0	0
Atlantic Publishers and Distributors	1339.00	14,538	492.0	1.5809	4.5	94%	0	0	0
Peacockbooks	1298.00	2,801	451.0	1.5325	4.5	92%	0	0	0
Bookswagon	1415.00	6,382	568.0	1.6706	4	70%	0	0	0
D R	1777.00	12,168	930.0	2.098	4	82%	0	0	0
Fast Media 2	2088.62	6,005	1241.62	2.4659	4	72%	0	0	0
Sunrise Book store	1335.00	1,357	488.0	1.5762	3.5	61%	0	0	0
Sunrise Book store	1531.00	1,357	684.0	1.8076	3.5	61%	0	0	0
etohfa	2106.00	23	1259.0	2.4864	5	100%	0	0	0
