Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STUDENT'S NEED	283.50	12	0.0	1.0	3.5	67%	0	0	0
Inetrade India	326.48	3,250	42.98	1.1516	4	75%	0	0	1
R-our Book	374.00	1,304	90.5	1.3192	4	78%	0	0	0
MK BOOKS INDIA	424.00	2,246	140.5	1.4956	2.5	34%	0	0	0
Bookflow	434.13	3,100	150.63	1.5313	3.5	67%	0	0	0
RSONS	369.00	481	85.5	1.3016	4.5	84%	0	0	0
ABRB	444.00	60	160.5	1.5661	4	82%	0	0	0
Prism Books Pvt Ltd	399.00	1,014	115.5	1.4074	4.5	83%	0	0	0
Sunrise Book store	375.00	1,356	91.5	1.3228	3.5	61%	0	0	0
BooksRaja	377.00	171	93.5	1.3298	4.5	85%	0	0	0
Randomindia	384.00	9	100.5	1.3545	3.5	67%	0	0	0
HERITAGE PUBLISHERS	469.00	783	185.5	1.6543	4.5	94%	0	0	0
Suryan Books	399.00	39	115.5	1.4074	4.5	95%	0	0	0
BW ENTERPRISES	384.00	44	100.5	1.3545	4	79%	0	0	0
Winmaarc	485.00	118	201.5	1.7108	3.5	68%	0	0	0
ScribbleGraffito	409.18	29	125.68	1.4433	4.5	91%	0	0	0
Book Wise Darya Ganj	499.00	1,097	215.5	1.7601	4.5	89%	0	0	0
Resource book store	424.00	1	140.5	1.4956	5	100%	0	0	0
V5MARK	395.00	8	111.5	1.3933	4	75%	0	0	0
Wish Your Book	424.15		140.65	1.4961			0	0	0
NS DISTRIBUTOR	459.00	7	175.5	1.619	4	86%	0	0	0
Abhinav Books Store	439.12	60	155.62	1.5489	3	54%	0	0	0
BookAdda	459.00	365	175.5	1.619	3	47%	0	0	0
Browsers' Lounge	477.00	122	193.5	1.6825	4.5	96%	0	0	0
Books-a-zillion	449.10	89	165.6	1.5841	4	82%	0	0	0
Read factor	577.00	1,517	293.5	2.0353	3.5	67%	0	0	0
Special Library	514.00	57	230.5	1.8131	4	74%	0	0	0
A to Z Book House	499.00	1,275	215.5	1.7601	3	46%	0	0	0
Payal Books	499.00	657	215.5	1.7601	3	51%	0	0	0
Booksmandi	499.00	2,530	215.5	1.7601	4.5	89%	0	0	0
Winmaarc	485.00	118	201.5	1.7108	3.5	68%	0	0	0
Abhinav Books Store	449.10	60	165.6	1.5841	3	54%	0	0	0
Ambe Books	533.38	2	249.88	1.8814	3	50%	0	0	0
Ginni Books	533.48	9	249.98	1.8818	4.5	89%	0	0	0
SAI BOOKS	494.00	181	210.5	1.7425	3	46%	0	0	0
Atlantic Publishers and Distributors	1751.00	14,537	1467.5	6.1764	4.5	94%	0	0	0
Bookswagon	1793.00	6,375	1509.5	6.3245	4	70%	0	0	0
D R	2236.00	12,167	1952.5	7.8871	4	82%	0	0	0
dealstar	7355.00	6,596	7071.5	25.9436	4.5	85%	0	0	0
Bookswagon	1828.00	6,375	1544.5	6.448	4	70%	0	0	0
Bookswagon	1793.00	6,375	1509.5	6.3245	4	70%	0	0	0
Sunrise Book store	1700.00	1,356	1416.5	5.9965	3.5	61%	0	0	0
Sunrise Book store	1734.00	1,356	1450.5	6.1164	3.5	61%	0	0	0
