Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	410.00	17,781	11.0	1.0276	4.5	95%	1	0	0
uRead-Store	410.00	25,127	11.0	1.0276	4.5	92%	1	0	1
aspire india	399.00	331	0.0	1.0	4	73%	0	0	0
Bookflow	479.00	3,100	80.0	1.2005	3.5	67%	0	0	0
ReadAhead	539.00	213	140.0	1.3509	4	79%	0	0	0
Comma365	505.00	2,242	106.0	1.2657	4.5	95%	0	0	0
HERITAGE PUBLISHERS	569.00	783	170.0	1.4261	4.5	94%	0	0	0
RSONS	498.00	481	99.0	1.2481	4.5	84%	0	0	0
Skycart	500.00	479	101.0	1.2531	4.5	90%	0	0	0
Sunrise Book store	458.00	1,356	59.0	1.1479	3.5	61%	0	0	0
Bookflow	539.10	3,100	140.1	1.3511	3.5	67%	0	0	0
aspire india	550.00	331	151.0	1.3784	4	73%	1	0	0
aspire india	499.00	331	100.0	1.2506	4	73%	0	0	0
Sunrise Book store	492.00	1,356	93.0	1.2331	3.5	61%	0	0	0
Books-a-zillion	539.10	89	140.1	1.3511	4	82%	0	0	0
SansRack	599.00	1,050	200.0	1.5013	4.5	94%	0	0	0
A to Z Book House	599.00	1,275	200.0	1.5013	3	46%	0	0	0
Books-a-zillion	599.00	89	200.0	1.5013	4	82%	0	0	0
Bookflow	539.10	3,100	140.1	1.3511	3.5	67%	0	0	0
aspire india	499.00	331	100.0	1.2506	4	73%	0	0	0
