Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
QUALITYBOOKS INDIA	439.00	50	0.0	1.0	4.5	94%	0	0	0
Cloudtail India	640.00	1,299,158	201.0	1.4579	4.5	92%	1	1	1
Mittal Books India	641.00	15,728	202.0	1.4601	4.5	95%	1	0	0
uRead-Store	674.00	25,127	235.0	1.5353	4.5	92%	1	0	0
ReaderBooks	610.00	441	171.0	1.3895	4	72%	0	0	0
Comma365	674.00	2,242	235.0	1.5353	4.5	95%	0	0	0
Inetrade India	656.55	3,249	217.55	1.4956	4	75%	0	0	0
Rama BOOKS	603.96	6	164.96	1.3758	3.5	67%	0	0	0
Sunrise Book store	617.00	1,356	178.0	1.4055	3.5	61%	0	0	0
O_Store	589.58	593	150.58	1.343	4.5	87%	0	0	0
Technical Book	553.00	53	114.0	1.2597	3.5	62%	0	0	0
BooksRaja	658.00	171	219.0	1.4989	4.5	85%	0	0	0
Kushii Radiance Bookshop	648.00	63	209.0	1.4761	4.5	84%	0	0	0
V5MARK	661.00	8	222.0	1.5057	4	75%	0	0	0
Bookshelff	699.00	72	260.0	1.5923	4	82%	0	0	0
Booksmandi	684.00	2,530	245.0	1.5581	4.5	89%	0	0	0
BOOK CENTRE	721.00	862	282.0	1.6424	4	81%	0	0	0
Manila Books Services	719.00	13	280.0	1.6378	4.5	92%	0	0	0
Books-a-zillion	719.00	89	280.0	1.6378	4	82%	0	0	0
Star Books Co	786.00	3	347.0	1.7904	3.5	67%	0	0	0
BooksRaja	658.00	171	219.0	1.4989	4.5	85%	0	0	0
Sunrise Book store	633.00	1,356	194.0	1.4419	3.5	61%	0	0	0
Books-a-zillion	719.00	89	280.0	1.6378	4	82%	0	0	0
The Grand_Store	730.00	10	291.0	1.6629	3	50%	0	0	0
SAI BOOKS	711.00	181	272.0	1.6196	3	46%	0	0	0
Ebookstore	971.00	522	532.0	2.2118	4.5	85%	0	0	0
Book eHub	1035.00	32	596.0	2.3576	4	74%	0	0	0
ASIAN TREASURES	1047.00	18	608.0	2.385	4.5	94%	0	0	0
Speedy_Books	1134.00	489	695.0	2.5831	4.5	80%	0	0	0
