Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OLD IS GOLD BOOK'S	2250.00	64	0.0	1.0	3	56%	0	0	1
B2A UK	2887.00	6,928	637.0	1.2831	4.5	83%	0	0	0
Atlantic Publishers and Distributors	2823.00	14,537	573.0	1.2547	4.5	94%	0	0	0
Peacockbooks	2897.00	2,800	647.0	1.2876	4.5	92%	0	0	0
Bookswagon	3127.00	6,375	877.0	1.3898	4	70%	0	0	0
D R	3541.00	12,168	1291.0	1.5738	4	82%	0	0	0
Sunrise Book store	3366.00	1,356	1116.0	1.496	3.5	61%	0	0	0
Fast Media 2	3637.37	6,005	1387.37	1.6166	4	72%	0	0	0
Atlantic Publishers and Distributors	3652.00	14,537	1402.0	1.6231	4.5	94%	0	0	0
A STAR BOOK	8304.00	5	6054.0	3.6907	5	100%	0	0	0
Bookswagon	3652.00	6,375	1402.0	1.6231	4	70%	0	0	0
