Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Patrika Book Centre	280.00	93	34.0	1.1382	5	100%	0	0	1
Rk & company	246.00	36	0.0	1.0	3.5	65%	0	0	0
Global Book Store	320.44	623	74.44	1.3026	5	99%	0	0	0
The Browser Bookstore	499.00	37	253.0	2.0285	3.5	69%	0	0	0
Cloudtail India	529.00	1,299,335	283.0	2.1504	4.5	92%	1	1	0
Best Price_	501.00	224	255.0	2.0366	4	82%	0	0	0
uRead-Store	628.00	25,160	382.0	2.5528	4.5	92%	1	0	0
Inetrade India	674.10	3,258	428.1	2.7402	4	75%	0	0	0
Amazing_Buy	769.00	17,790	523.0	3.126	4.5	95%	1	0	0
Book Wise Darya Ganj	800.00	1,100	554.0	3.252	4.5	89%	0	0	0
Rk & company	289.00	36	43.0	1.1748	3.5	65%	0	0	0
Suryan Books	849.00	39	603.0	3.4512	4.5	95%	0	0	0
HERITAGE PUBLISHERS	939.00	783	693.0	3.8171	4.5	94%	0	0	0
Sunrise Book store	971.00	1,360	725.0	3.9472	3.5	61%	0	0	0
MK BOOKS INDIA	999.00	2,249	753.0	4.061	2.5	34%	0	0	0
Books-a-zillion	999.00	89	753.0	4.061	4	82%	0	0	0
Bookswagon	1120.00	6,390	874.0	4.5528	4	70%	0	0	0
Sunrise Book store	957.00	1,360	711.0	3.8902	3.5	61%	0	0	0
SAI BOOKS	989.00	181	743.0	4.0203	3	46%	0	0	0
JustBuyBooks	1344.00	27	1098.0	5.4634	3.5	70%	0	0	0
Sunrise Book store	978.00	1,360	732.0	3.9756	3.5	61%	0	0	0
Bookswagon	1238.00	6,390	992.0	5.0325	4	70%	0	0	0
Sunrise Book store	1308.00	1,360	1062.0	5.3171	3.5	61%	0	0	0
Sunrise Book store	1212.00	1,360	966.0	4.9268	3.5	61%	0	0	0
Sunrise Book store	1265.00	1,360	1019.0	5.1423	3.5	61%	0	0	0
