Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1450.00	1,299,276	0.0	1.0	4.5	92%	1	1	1
Sunrise Book store	1927.00	1,359	477.0	1.329	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1816.00	14,540	366.0	1.2524	4.5	94%	0	0	0
Peacockbooks	1904.00	2,801	454.0	1.3131	4.5	92%	0	0	0
Atlantic Publishers and Distributors	2072.00	14,540	622.0	1.429	4.5	94%	0	0	0
Bookswagon	2108.00	6,387	658.0	1.4538	4	70%	0	0	0
Bookswagon	2112.00	6,387	662.0	1.4566	4	70%	0	0	0
INFINITE BOOKS	2848.14	288	1398.14	1.9642	5	99%	0	0	0
Fast Media 2	2884.08	6,006	1434.08	1.989	4	72%	0	0	0
D R	4349.00	12,169	2899.0	2.9993	4	82%	0	0	0
Sunrise Book store	1949.00	1,359	499.0	1.3441	3.5	61%	0	0	0
Sunrise Book store	1968.00	1,359	518.0	1.3572	3.5	61%	0	0	0
Bookswagon	2112.00	6,387	662.0	1.4566	4	70%	0	0	0
