Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Universal Book Zone	256.00	272	24.0	1.1034	4	73%	0	0	0
J B Books Sellers & Distributors	275.00	770	43.0	1.1853	4	81%	0	0	0
OLD IS GOLD BOOK'S	285.00	64	53.0	1.2284	3	56%	0	0	0
HBZ OLD AND NEW ONLINE	399.00	8	167.0	1.7198	3.5	63%	0	0	0
OLD IS GOLD BOOK'S	325.00	64	93.0	1.4009	3	56%	0	0	0
Cloudtail India	416.00	1,299,289	184.0	1.7931	4.5	92%	1	1	1
7A Book Hub	232.00		0.0	1.0			0	0	0
OM Sakthi Books	350.00	16	118.0	1.5086	4.5	100%	0	0	0
star books trivandrum	319.00	84	87.0	1.375	4	73%	0	0	0
Bala Book Center	449.00	11	217.0	1.9353	3	45%	0	0	0
DIGITAL PRESS	525.00	66	293.0	2.2629	3	58%	0	0	0
Saibookdepot	567.00	43	335.0	2.444	3	44%	0	0	0
Bookshelff	575.00	72	343.0	2.4784	4	82%	0	0	0
Technical Book	505.00	53	273.0	2.1767	3.5	62%	0	0	0
Sunrise Book store	584.00	1,359	352.0	2.5172	3.5	61%	0	0	0
Kushii Radiance Bookshop	585.00	63	353.0	2.5216	4.5	84%	0	0	0
Bookswagon	572.00	6,387	340.0	2.4655	4	70%	0	0	0
BOOK CENTRE	656.00	862	424.0	2.8276	4	81%	0	0	0
Manila Books Services	650.00	13	418.0	2.8017	4.5	92%	0	0	0
V5MARK	601.00	8	369.0	2.5905	4	75%	0	0	0
BooksRaja	604.00	171	372.0	2.6034	4.5	85%	0	0	0
Books-a-zillion	650.00	89	418.0	2.8017	4	82%	0	0	0
Booksmandi	618.00	2,531	386.0	2.6638	4.5	89%	0	0	0
SAI BOOKS	643.00	181	411.0	2.7716	3	46%	0	0	0
Books Cloud	690.00	1	458.0	2.9741	1	0%	0	0	0
Ebookstore	927.00	522	695.0	3.9957	4.5	85%	0	0	0
Book eHub	978.00	32	746.0	4.2155	4	72%	0	0	0
ASIAN TREASURES	1003.00	18	771.0	4.3233	4.5	94%	0	0	0
Speedy_Books	1071.00	490	839.0	4.6164	4.5	81%	0	0	0
Payal Books	999.00	657	767.0	4.306	3	52%	0	0	0
Bookshelff	575.00	72	343.0	2.4784	4	82%	0	0	0
Books-a-zillion	650.00	89	418.0	2.8017	4	82%	0	0	0
SAI BOOKS	643.00	181	411.0	2.7716	3	46%	0	0	0
