Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BOOKS ON WHEELS	450.00	1	0.0	1.0	1	0%	0	0	0
Cloudtail India	464.00	1,299,239	14.0	1.0311	4.5	92%	1	1	1
Comma365	540.00	2,242	90.0	1.2	4.5	95%	0	0	0
ReaderBooks	508.00	441	58.0	1.1289	4	72%	0	0	0
Rama BOOKS	503.16	6	53.16	1.1181	3.5	67%	0	0	0
O_Store	491.18	593	41.18	1.0915	4.5	87%	0	0	0
Sunrise Book store	542.00	1,358	92.0	1.2044	3.5	61%	0	0	0
Technical Book	469.00	53	19.0	1.0422	3.5	62%	0	0	0
radhika A communication	569.00	29	119.0	1.2644	4	77%	0	0	0
Bookswagon	565.00	6,382	115.0	1.2556	4	70%	0	0	0
V5MARK	557.00	8	107.0	1.2378	4	75%	0	0	0
Booksmandi	570.00	2,531	120.0	1.2667	4.5	89%	0	0	0
BOOK CENTRE	609.00	862	159.0	1.3533	4	81%	0	0	0
Books-a-zillion	599.00	89	149.0	1.3311	4	82%	0	0	0
Ebookstore	711.00	522	261.0	1.58	4.5	85%	0	0	0
compare price	599.00	58	149.0	1.3311	4	76%	0	0	0
EXCELLENT BOOK SERVICE	539.10	12	89.1	1.198	3	50%	0	0	0
The Grand_Store	660.00	10	210.0	1.4667	3	50%	0	0	0
ASIAN TREASURES	788.00	18	338.0	1.7511	4.5	94%	0	0	0
SAI BOOKS	593.00	181	143.0	1.3178	3	46%	0	0	0
Sunrise Book store	542.00	1,358	92.0	1.2044	3.5	61%	0	0	0
Books-a-zillion	599.00	89	149.0	1.3311	4	82%	0	0	0
SAI BOOKS	593.00	181	143.0	1.3178	3	46%	0	0	0
Book eHub	936.00	32	486.0	2.08	4	72%	0	0	0
Speedy_Books	946.00	490	496.0	2.1022	4.5	81%	0	0	0
SAI BOOKS	770.00	181	320.0	1.7111	3	46%	0	0	0
Books-a-zillion	599.00	89	149.0	1.3311	4	82%	0	0	0
