Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	379.00	25,146	0.0	1.0	4.5	92%	1	0	1
Amazing_Buy	379.00	17,789	0.0	1.0	4.5	95%	1	0	0
Bookswagon	556.00	6,387	177.0	1.467	4	70%	0	0	0
Bookswagon	600.00	6,387	221.0	1.5831	4	70%	0	0	0
Sunrise Book store	643.00	1,359	264.0	1.6966	3.5	61%	0	0	0
Sunrise Book store	570.00	1,359	191.0	1.504	3.5	61%	0	0	0
Bookswagon	688.00	6,387	309.0	1.8153	4	70%	0	0	0
JustBuyBooks	726.00	26	347.0	1.9156	3.5	69%	0	0	0
Fast Media 2	1262.77	6,006	883.77	3.3318	4	72%	0	0	0
etohfa	2716.00	23	2337.0	7.1662	5	100%	0	0	0
Sunrise Book store	551.00	1,359	172.0	1.4538	3.5	61%	0	0	0
