Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ADITYA BOOKS PVT LTD	225.00	130	0.0	1.0	4.5	91%	0	0	0
Bookswagon	1232.00	6,375	1007.0	5.4756	4	70%	0	0	0
Fast Media 2	1290.59	6,005	1065.59	5.736	4	72%	0	0	0
Cloudtail India	1299.00	1,299,158	1074.0	5.7733	4.5	92%	1	1	1
Atlantic Publishers and Distributors	1287.00	14,537	1062.0	5.72	4.5	94%	0	0	0
Peacockbooks	1339.00	2,800	1114.0	5.9511	4.5	92%	0	0	0
Sunrise Book store	1227.00	1,356	1002.0	5.4533	3.5	61%	0	0	0
MK BOOKS INDIA	1520.00	2,246	1295.0	6.7556	2.5	34%	0	0	0
SmartGlobal	1793.00	212	1568.0	7.9689	3	50%	0	0	0
Fast Media 2	1832.77	6,005	1607.77	8.1456	4	72%	0	0	0
Bookswagon	1382.00	6,375	1157.0	6.1422	4	70%	0	0	0
Bookswagon	1420.00	6,375	1195.0	6.3111	4	70%	0	0	0
Bookswagon	1455.00	6,375	1230.0	6.4667	4	70%	0	0	0
Bookswagon	1420.00	6,375	1195.0	6.3111	4	70%	0	0	0
Sunrise Book store	1299.00	1,356	1074.0	5.7733	3.5	61%	0	0	0
Sunrise Book store	1338.00	1,356	1113.0	5.9467	3.5	61%	0	0	0
Sunrise Book store	1434.00	1,356	1209.0	6.3733	3.5	61%	0	0	0
Sunrise Book store	1614.00	1,356	1389.0	7.1733	3.5	61%	0	0	0
