Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	760.00	1,299,340	0.0	1.0	4.5	92%	1	1	1
uRead-Store	900.00	25,160	140.0	1.1842	4.5	92%	1	0	0
Sunrise Book store	900.00	1,360	140.0	1.1842	3.5	61%	0	0	0
INFINITE BOOKS	905.46	291	145.46	1.1914	5	99%	0	0	0
Atlantic Publishers and Distributors	879.00	14,542	119.0	1.1566	4.5	94%	0	0	0
Peacockbooks	934.00	2,803	174.0	1.2289	4.5	92%	0	0	0
Bookswagon	989.00	6,390	229.0	1.3013	4	70%	0	0	0
B2A UK	1326.00	6,928	566.0	1.7447	4.5	83%	0	0	0
JustBuyBooks	1329.00	27	569.0	1.7487	3.5	70%	0	0	0
Fast Media 2	1388.48	6,007	628.48	1.8269	4	72%	0	0	0
Sunrise Book store	963.00	1,360	203.0	1.2671	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1197.00	14,542	437.0	1.575	4.5	94%	0	0	0
Bookswagon	1215.00	6,390	455.0	1.5987	4	70%	0	0	0
Sunrise Book store	1189.00	1,360	429.0	1.5645	3.5	61%	0	0	0
D R	1517.00	12,168	757.0	1.9961	4	82%	0	0	0
