Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	271.00	3,249	0.0	1.0	4	76%	0	0	0
Inetrade India	272.04	3,252	1.04	1.0038	4	75%	0	0	0
Bookflow	347.13	3,100	76.13	1.2809	3.5	67%	0	0	0
Book Wise Darya Ganj	375.00	1,097	104.0	1.3838	4.5	89%	0	0	1
Essay Shopping Malls	380.00	52	109.0	1.4022	4	75%	0	0	0
MK BOOKS INDIA	399.00	2,247	128.0	1.4723	2.5	34%	0	0	0
Skycart	331.00	479	60.0	1.2214	4.5	90%	0	0	0
ScribbleGraffito	331.17	29	60.17	1.222	4.5	91%	0	0	0
Booknow	311.00	898	40.0	1.1476	4	80%	0	0	0
A to Z Book House	399.00	1,275	128.0	1.4723	3	46%	0	0	0
SAI BOOKS	395.00	181	124.0	1.4576	3	46%	0	0	0
Atlantic Publishers and Distributors	597.00	14,537	326.0	2.203	4.5	94%	0	0	0
Peacockbooks	652.00	2,801	381.0	2.4059	4.5	92%	0	0	0
Bookswagon	708.00	6,377	437.0	2.6125	4	70%	0	0	0
Bookswagon	709.00	6,377	438.0	2.6162	4	70%	0	0	0
Sunrise Book store	677.00	1,356	406.0	2.4982	3.5	61%	0	0	0
Sunrise Book store	704.00	1,356	433.0	2.5978	3.5	61%	0	0	0
B2A UK	1043.00	6,928	772.0	3.8487	4.5	83%	0	0	0
