Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	495.00	17,790	0.0	1.0	4.5	95%	1	0	1
Read factor	495.00	1,532	0.0	1.0	3.5	67%	0	0	0
World500	503.00	3,279	8.0	1.0162	4	76%	0	0	0
uRead-Store	521.00	25,154	26.0	1.0525	4.5	92%	1	0	0
Inetrade India	511.23	3,256	16.23	1.0328	4	75%	0	0	0
Payal Books	499.00	657	4.0	1.0081	3	52%	0	0	0
Crossword Bookstores Ltd	600.00	2,475	105.0	1.2121	4	74%	0	0	0
R-our Book	562.00	1,305	67.0	1.1354	4	76%	0	0	0
Sri Ganesha Books	540.00	382	45.0	1.0909	4	82%	0	0	0
FOUNTAINHEAD	540.00	98	45.0	1.0909	4.5	91%	0	0	0
A Mind's Bookstore	547.00	1,409	52.0	1.1051	4.5	89%	0	0	0
RSONS	554.00	481	59.0	1.1192	4.5	84%	0	0	0
MK BOOKS INDIA	638.00	2,249	143.0	1.2889	2.5	34%	0	0	0
Book Selection Centre	555.00	136	60.0	1.1212	4.5	96%	0	0	0
Bookflow	652.50	3,100	157.5	1.3182	3.5	68%	0	0	0
Randomindia	578.00	9	83.0	1.1677	3.5	67%	0	0	0
Goodread Bookstore	660.00	579	165.0	1.3333	5	97%	1	0	0
ReadAhead	674.90	213	179.9	1.3634	4	79%	0	0	0
The Bookhive	600.00	43	105.0	1.2121	4	80%	0	0	0
Suryan Books	600.00	39	105.0	1.2121	4.5	95%	0	0	0
BW ENTERPRISES	585.00	44	90.0	1.1818	4	79%	0	0	0
BooksRaja	583.00	171	88.0	1.1778	4.5	85%	0	0	0
Booknow	585.00	898	90.0	1.1818	4	80%	0	0	0
ScribbleGraffito	615.00	29	120.0	1.2424	4.5	91%	0	0	0
Skycart	622.00	479	127.0	1.2566	4.5	90%	0	0	0
V5MARK	593.00	8	98.0	1.198	4	75%	0	0	0
Sunrise Book store	578.00	1,359	83.0	1.1677	3.5	61%	0	0	0
HERITAGE PUBLISHERS	705.00	783	210.0	1.4242	4.5	94%	0	0	0
Resource book store	630.00	1	135.0	1.2727	5	100%	0	0	0
Wish Your Book	630.00		135.0	1.2727			0	0	0
Abhinav Books Store	660.00	60	165.0	1.3333	3	53%	0	0	0
Winmaarc	744.00	118	249.0	1.503	3.5	68%	0	0	0
Buy Amazing Books	750.00	3,558	255.0	1.5152	3	51%	0	0	0
NS DISTRIBUTOR	695.00	7	200.0	1.404	4	86%	0	0	0
Santusti Enterprises	750.00	26	255.0	1.5152	4	81%	0	0	0
killer,sbooks	750.00	18	255.0	1.5152	5	100%	0	0	0
Books-a-zillion	675.00	89	180.0	1.3636	4	82%	0	0	0
Browsers' Lounge	720.00	122	225.0	1.4545	4.5	96%	0	0	0
fairdealenterprise	750.00	45	255.0	1.5152	2	25%	0	0	0
A to Z Book House	750.00	1,275	255.0	1.5152	3	45%	0	0	0
Bookflow	675.00	3,100	180.0	1.3636	3.5	68%	0	0	0
ReadAhead	675.00	213	180.0	1.3636	4	79%	0	0	0
ScribbleGraffito	622.50	29	127.5	1.2576	4.5	91%	0	0	0
Booksmandi	750.00	2,531	255.0	1.5152	4.5	89%	0	0	0
Ambe Books	749.60	2	254.6	1.5143	3	50%	0	0	0
Ginni Books	749.70	9	254.7	1.5145	4.5	89%	0	0	0
Special Library	816.00	57	321.0	1.6485	4	74%	0	0	0
SAI BOOKS	742.00	181	247.0	1.499	3	46%	0	0	0
Books: The Destiny Maker	938.00	285	443.0	1.8949	4	68%	0	0	0
Bookswagon	1519.00	6,387	1024.0	3.0687	4	70%	0	0	0
Bookflow	675.00	3,100	180.0	1.3636	3.5	68%	0	0	0
Abhinav Books Store	675.00	60	180.0	1.3636	3	53%	0	0	0
Winmaarc	744.00	118	249.0	1.503	3.5	68%	0	0	0
Bookswagon	1519.00	6,387	1024.0	3.0687	4	70%	0	0	0
Bookswagon	1574.00	6,387	1079.0	3.1798	4	70%	0	0	0
Sunrise Book store	1480.00	1,359	985.0	2.9899	3.5	61%	0	0	0
Bookswagon	1685.00	6,387	1190.0	3.404	4	70%	0	0	0
Sunrise Book store	1527.00	1,359	1032.0	3.0848	3.5	61%	0	0	0
Sunrise Book store	1761.00	1,359	1266.0	3.5576	3.5	61%	0	0	0
Sunrise Book store	1680.00	1,359	1185.0	3.3939	3.5	61%	0	0	0
