Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MK BOOKS INDIA	424.00	2,247	50.11	1.134	2.5	34%	0	0	0
Inetrade India	373.89	3,252	0.0	1.0	4	75%	0	0	1
ReadAhead	449.00	213	75.11	1.2009	4	79%	0	0	0
Bookflow	449.10	3,100	75.21	1.2012	3.5	67%	0	0	0
ScribbleGraffito	414.17	29	40.28	1.1077	4.5	91%	0	0	0
dealstar	612.00	6,596	238.11	1.6368	4.5	85%	0	0	0
Bookswagon	794.00	6,377	420.11	2.1236	4	70%	0	0	0
Bookswagon	795.00	6,377	421.11	2.1263	4	70%	0	0	0
Sunrise Book store	792.00	1,356	418.11	2.1183	3.5	61%	0	0	0
etohfa	2371.00	23	1997.11	6.3414	5	100%	0	0	0
