Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SB Center	600.00	13	0.0	1.0	4.5	92%	0	0	0
JustBuyBooks	611.00	26	11.0	1.0183	3.5	69%	0	0	0
INFINITE BOOKS	861.70	282	261.7	1.4362	5	99%	0	0	0
Cloudtail India	887.00	1,299,158	287.0	1.4783	4.5	92%	1	1	1
Payal Books	850.00	657	250.0	1.4167	3	51%	0	0	0
Atlantic Publishers and Distributors	859.00	14,537	259.0	1.4317	4.5	94%	0	0	0
Peacockbooks	914.00	2,800	314.0	1.5233	4.5	92%	0	0	0
Bookswagon	971.00	6,375	371.0	1.6183	4	70%	0	0	0
Best Price_	999.00	224	399.0	1.665	4	82%	0	0	0
Sunrise Book store	947.00	1,356	347.0	1.5783	3.5	61%	0	0	0
Bookswagon	971.00	6,375	371.0	1.6183	4	70%	0	0	0
Atlantic Publishers and Distributors	997.00	14,537	397.0	1.6617	4.5	94%	0	0	0
Sunrise Book store	950.00	1,356	350.0	1.5833	3.5	61%	0	0	0
SmartGlobal	1311.00	212	711.0	2.185	3	50%	0	0	0
JustBuyBooks	1321.00	26	721.0	2.2017	3.5	69%	0	0	0
B2A UK	1460.00	6,928	860.0	2.4333	4.5	83%	0	0	0
D R	1649.00	12,168	1049.0	2.7483	4	82%	0	0	0
etohfa	1842.00	23	1242.0	3.07	5	100%	0	0	0
Fast Media 2	1903.04	6,005	1303.04	3.1717	4	72%	0	0	0
Bookswagon	1219.00	6,375	619.0	2.0317	4	70%	0	0	0
Bookswagon	1251.00	6,375	651.0	2.085	4	70%	0	0	0
Sunrise Book store	1260.00	1,356	660.0	2.1	3.5	61%	0	0	0
