Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SansRack	2271.00	1,050	0.0	1.0	4.5	94%	1	0	0
Repro Books-On-Demand	2271.00	8,424	0.0	1.0	4.5	94%	1	0	1
SAnSRack	2431.00	14	160.0	1.0705	4	79%	0	0	0
B2A UK	4414.00	6,928	2143.0	1.9436	4.5	83%	0	0	0
Bookswagon	4465.00	6,376	2194.0	1.9661	4	70%	0	0	0
Fast Media 2	4564.00	6,005	2293.0	2.0097	4	72%	0	0	0
Atlantic Publishers and Distributors	4592.00	14,537	2321.0	2.022	4.5	94%	0	0	0
Sunrise Book store	4618.00	1,356	2347.0	2.0335	3.5	61%	0	0	0
Peacockbooks	4687.00	2,801	2416.0	2.0638	4.5	92%	0	0	0
etohfa	6892.00	23	4621.0	3.0348	5	100%	0	0	0
SansRack	2271.00	1,050	0.0	1.0	4.5	94%	0	0	0
Repro Books-On-Demand	5119.00	8,424	2848.0	2.2541	4.5	94%	1	0	1
