Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Alohomora books house	271.00	67	34.0	1.1435	4.5	88%	0	0	1
Blossom book house	275.00	58	38.0	1.1603	4	74%	0	0	0
BOOKS PLAZA	237.00	159	0.0	1.0	4	72%	0	0	0
Best Price_	335.00	224	98.0	1.4135	4	82%	0	0	0
ABSSV BOOKS WORLD	399.00	25	162.0	1.6835	4	72%	0	0	0
EXLNT BOOK CENTER	399.00	11	162.0	1.6835	3.5	64%	0	0	0
MR Book Centre	425.00	261	188.0	1.7932	4.5	83%	0	0	0
Classic Book Center	441.00	12	204.0	1.8608	3.5	67%	0	0	0
MR Book Centre	450.00	261	213.0	1.8987	4.5	83%	0	0	0
The Bookhive	500.00	43	263.0	2.1097	4	80%	0	0	0
Read factor	659.00	1,532	422.0	2.7806	3.5	67%	0	0	0
siddharth books	600.00	51	363.0	2.5316	2.5	36%	0	0	0
World500	679.00	3,277	442.0	2.865	4	76%	0	0	0
Amazing_Buy	696.00	17,790	459.0	2.9367	4.5	95%	1	0	0
OMSUL PUBLISHERS INDIA	650.00	2	413.0	2.7426	3	50%	0	0	0
EASY PICKS	649.00	8	412.0	2.7384	3.5	63%	0	0	0
uRead-Store	742.00	25,152	505.0	3.1308	4.5	92%	1	0	0
Comma365	788.00	2,242	551.0	3.3249	4.5	95%	0	0	0
Inetrade India	761.31	3,256	524.31	3.2123	4	75%	0	0	0
Sri Ganesha Books	719.00	382	482.0	3.0338	4	82%	0	0	0
AskTech Books	753.00	2	516.0	3.1772	2.5	50%	0	0	0
FOUNTAINHEAD	719.00	98	482.0	3.0338	4.5	91%	0	0	0
SANJAY PRAKASHAN	800.00		563.0	3.3755			0	0	0
A Mind's Bookstore	729.00	1,409	492.0	3.0759	4.5	89%	0	0	0
SBM Enterprises	759.24	48	522.24	3.2035	4	75%	0	0	0
Skycart	799.00	479	562.0	3.3713	4.5	90%	0	0	0
MS Venture	899.00	13	662.0	3.7932	4	77%	0	0	0
ReadAhead	899.00	213	662.0	3.7932	4	79%	0	0	0
Goodread Bookstore	949.00	579	712.0	4.0042	5	97%	1	0	0
Mumbai gift corner	949.00	720	712.0	4.0042	4.5	89%	0	0	0
HERITAGE PUBLISHERS	949.00	783	712.0	4.0042	4.5	94%	0	0	0
Booksmandi	800.00	2,531	563.0	3.3755	4.5	89%	0	0	0
Book store01	929.00	14	692.0	3.9198	3.5	57%	0	0	0
Buy Amazing Books	999.00	3,558	762.0	4.2152	3	51%	0	0	0
MK BOOKS INDIA	999.00	2,249	762.0	4.2152	2.5	34%	0	0	0
killer,sbooks	999.00	18	762.0	4.2152	5	100%	0	0	0
Robin book	950.00		713.0	4.0084			0	0	0
Browsers' Lounge	939.00	122	702.0	3.962	4.5	96%	0	0	0
A to Z Book House	999.00	1,275	762.0	4.2152	3	45%	0	0	0
DARPAN	999.00	33	762.0	4.2152	4.5	85%	0	0	0
BOOKS PLAZA	251.00	159	14.0	1.0591	4	72%	0	0	0
The Bookhive	799.20	43	562.2	3.3722	4	80%	0	0	0
EASY PICKS	799.00	8	562.0	3.3713	3.5	63%	0	0	0
Bookswagon	2529.00	6,387	2292.0	10.6709	4	70%	0	0	0
Sunrise Book store	2721.00	1,359	2484.0	11.481	3.5	61%	0	0	0
Sunrise Book store	2634.00	1,359	2397.0	11.1139	3.5	61%	0	0	0
etohfa	6048.00	23	5811.0	25.519	5	100%	0	0	0
