Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	400.00	6,596	0.0	1.0	4.5	85%	0	0	0
Amazing_Buy	425.00	17,781	25.0	1.0625	4.5	95%	1	0	1
uRead-Store	425.00	25,127	25.0	1.0625	4.5	92%	1	0	0
Goodread Bookstore	459.00	579	59.0	1.1475	5	97%	1	0	0
ReadAhead	539.00	213	139.0	1.3475	4	79%	0	0	0
Bookflow	539.10	3,100	139.1	1.3478	3.5	67%	0	0	0
Comma365	505.00	2,242	105.0	1.2625	4.5	95%	0	0	0
HERITAGE PUBLISHERS	569.00	783	169.0	1.4225	4.5	94%	0	0	0
RSONS	498.00	481	98.0	1.245	4.5	84%	0	0	0
Skycart	500.00	479	100.0	1.25	4.5	90%	0	0	0
Sunrise Book store	458.00	1,356	58.0	1.145	3.5	61%	0	0	0
Sunrise Book store	492.00	1,356	92.0	1.23	3.5	61%	0	0	0
Books-a-zillion	539.10	89	139.1	1.3478	4	82%	0	0	0
Sunrise Book store	542.00	1,356	142.0	1.355	3.5	61%	0	0	0
A to Z Book House	599.00	1,275	199.0	1.4975	3	46%	0	0	0
Books-a-zillion	599.00	89	199.0	1.4975	4	82%	0	0	0
Fast Media 2	1780.08	6,005	1380.08	4.4502	4	72%	0	0	0
