Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MK BOOKS INDIA	500.00	2,247	0.0	1.0	2.5	34%	0	0	0
Essay Shopping Malls	512.00	52	12.0	1.024	4	75%	0	0	0
R K Books	500.00	1,597	0.0	1.0	3.5	69%	0	0	1
Simmra Book House	575.00	62	75.0	1.15	4.5	84%	0	0	0
skypee	575.00	195	75.0	1.15	4	74%	0	0	0
Chicken Neck Publishers	625.00	86	125.0	1.25	4	76%	0	0	0
NAMARA BOOKS	575.00	41	75.0	1.15	2	18%	0	0	0
BOOK CENTRE	602.00	862	102.0	1.204	4	81%	0	0	0
CNA Bookstore	563.00	477	63.0	1.126	4.5	95%	0	0	0
VNSstores	625.00	33	125.0	1.25	3.5	61%	0	0	0
Books-a-zillion	625.00	89	125.0	1.25	4	82%	0	0	0
Seattle Store	625.00	82	125.0	1.25	5	100%	0	0	0
A - Z Books Online	625.00	104	125.0	1.25	4.5	93%	0	0	0
