Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Ganesh Book Studio	319.00		26.0	1.0887			0	0	0
aspire india	293.00	331	0.0	1.0	4	73%	0	0	0
uRead-Store	400.00	25,127	107.0	1.3652	4.5	92%	1	0	1
Amazing_Buy	400.00	17,781	107.0	1.3652	4.5	95%	1	0	0
World500	401.00	3,248	108.0	1.3686	4	76%	0	0	0
Trans Infopreneur Inc	419.00	217	126.0	1.43	4.5	94%	1	0	0
Buy Amazing Books	419.00	3,536	126.0	1.43	3	51%	0	0	0
PKS RETAIL	426.00	4	133.0	1.4539	5	100%	0	0	0
VEKBook	449.00		156.0	1.5324			0	0	0
somsebooks	449.00		156.0	1.5324			0	0	0
Inetrade India	391.89	3,249	98.89	1.3375	4	75%	0	0	0
BOOKFACTRY	479.00	1	186.0	1.6348	5	100%	0	0	0
BooksStation	479.00		186.0	1.6348			0	0	0
Book,stage	479.00		186.0	1.6348			0	0	0
MK BOOKS INDIA	509.00	2,245	216.0	1.7372	2.5	34%	0	0	0
Sri Ganesha Books	431.00	382	138.0	1.471	4	82%	0	0	0
FOUNTAINHEAD	431.00	98	138.0	1.471	4.5	91%	0	0	0
O_Store	431.28	593	138.28	1.4719	4.5	87%	0	0	0
AskTech Books	451.00	2	158.0	1.5392	2.5	50%	0	0	0
A Mind's Bookstore	437.00	1,409	144.0	1.4915	4.5	89%	0	0	0
Mumbai gift corner	519.00	717	226.0	1.7713	4.5	90%	0	0	0
Bookflow	521.13	3,100	228.13	1.7786	3.5	67%	0	0	0
Goodread Bookstore	539.00	579	246.0	1.8396	5	97%	1	0	0
SBM Enterprises	467.22	48	174.22	1.5946	4	75%	0	0	0
Randomindia	479.00	9	186.0	1.6348	3.5	67%	0	0	0
fairdealenterprise	461.23	41	168.23	1.5742	2.5	34%	0	0	0
S B T books	553.00	113	260.0	1.8874	4.5	88%	0	0	0
W S Retaill	553.00	34	260.0	1.8874	3.5	69%	0	0	0
BSK Book	564.00	159	271.0	1.9249	3.5	60%	0	0	0
HERITAGE PUBLISHERS	569.00	783	276.0	1.942	4.5	94%	0	0	0
Rama BOOKS	467.22	6	174.22	1.5946	3.5	67%	0	0	0
ScribbleGraffito	497.17	29	204.17	1.6968	4.5	91%	0	0	0
Browsers' Lounge	509.15	122	216.15	1.7377	4.5	96%	0	0	0
Book store01	564.00	11	271.0	1.9249	3	45%	0	0	0
Amazing BookS	479.00	106	186.0	1.6348	3	54%	0	0	0
MEETA BOOKS	539.00	47	246.0	1.8396	2.5	36%	0	0	0
BookInc	558.00	17	265.0	1.9044	4.5	94%	0	0	0
BOOKKR	599.00	5	306.0	2.0444	3.5	60%	0	0	0
The Grand_Store	580.00	10	287.0	1.9795	3	50%	0	0	0
RK Book	569.00		276.0	1.942			0	0	0
Trans Infopreneur Inc	420.00	217	127.0	1.4334	4.5	94%	0	0	0
A to Z Book House	599.00	1,275	306.0	2.0444	3	46%	0	0	0
Atlantic Publishers and Distributors	1118.00	14,537	825.0	3.8157	4.5	94%	0	0	0
Peacockbooks	1170.00	2,800	877.0	3.9932	4.5	92%	0	0	0
Bookswagon	1254.00	6,375	961.0	4.2799	4	70%	0	0	0
B2A UK	1371.00	6,928	1078.0	4.6792	4.5	83%	0	0	0
Sunrise Book store	1217.00	1,356	924.0	4.1536	3.5	61%	0	0	0
Global Klamp	2314.00	38	2021.0	7.8976	4.5	95%	0	0	0
etohfa	2385.00	23	2092.0	8.1399	5	100%	0	0	0
Klamp Associates	3944.00	1	3651.0	13.4608	5	100%	0	0	0
Bookflow	539.10	3,100	246.1	1.8399	3.5	67%	0	0	0
Bookswagon	1254.00	6,375	961.0	4.2799	4	70%	0	0	0
Sunrise Book store	1284.00	1,356	991.0	4.3823	3.5	61%	0	0	0
