Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SansRack	2484.00	1,050	0.0	1.0	4.5	94%	1	0	0
Repro Books-On-Demand	2484.00	8,428	0.0	1.0	4.5	94%	1	0	1
SansRack	2484.00	1,050	0.0	1.0	4.5	94%	0	0	0
SAnSRack	2659.00	14	175.0	1.0705	4	79%	0	0	0
B2A UK	4414.00	6,928	1930.0	1.777	4.5	83%	0	0	0
Bookswagon	4495.00	6,382	2011.0	1.8096	4	70%	0	0	0
Sunrise Book store	4713.00	1,357	2229.0	1.8973	3.5	61%	0	0	0
Peacockbooks	4714.00	2,801	2230.0	1.8977	4.5	92%	0	0	0
Atlantic Publishers and Distributors	5120.00	14,538	2636.0	2.0612	4.5	94%	0	0	0
etohfa	7151.00	23	4667.0	2.8788	5	100%	0	0	0
Bookswagon	4895.00	6,382	2411.0	1.9706	4	70%	0	0	0
